gene,gene_symbol,contrast_id,fitted_log_expr_difference,average_expression,t_statistic,p_value,fdr,B,model_id
GRCm39-Pin1,Pin1,primary_adjacent_state,0.4462937963122997,0.786333672255645,2.6366222319382926,0.008961692991278252,0.03761025265485063,-2.8605696273738634,ETP_reference_balanced_threshold_2_24
GRCh38-FRZB,FRZB,primary_adjacent_state,0.4756964699024361,0.3590230731978677,2.6365996501132685,0.008962271135241534,0.03761025265485063,-2.845065212088984,ETP_reference_balanced_threshold_2_24
GRCh38-TRIM28,TRIM28,primary_adjacent_state,-0.15844081273491026,6.419894390106721,-2.6365955237686842,0.00896237678228444,0.03761025265485063,-3.474887600252843,ETP_reference_balanced_threshold_2_24
GRCh38-VTCN1,VTCN1,primary_adjacent_state,0.4579265467145183,0.13398158248642772,2.6364263532720416,0.00896670902850009,0.03762297381724642,-2.8242353883697344,ETP_reference_balanced_threshold_2_24
GRCh38-PGAM4,PGAM4,primary_adjacent_state,0.4757768767478747,0.3044494056590172,2.6362935644190952,0.008970110904863927,0.03762659986993379,-2.828415993496485,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000277235,ENSG00000277235,primary_adjacent_state,0.4312468034615757,0.048414300409246325,2.6362910565500206,0.008970175164345257,0.03762659986993379,-2.816225517282369,ETP_reference_balanced_threshold_2_24
GRCh38-NXPE2,NXPE2,primary_adjacent_state,0.48704924400358995,0.2565819782738921,2.6361267056570634,0.008974387252737658,0.037638809182668,-2.8301637596481557,ETP_reference_balanced_threshold_2_24
GRCh38-ZC3H11C,ZC3H11C,primary_adjacent_state,0.46620114988545774,0.28479725434523645,2.6360022775596854,0.008977577357171033,0.03764383400754241,-2.8341046171069624,ETP_reference_balanced_threshold_2_24
GRCh38-LINC02835,LINC02835,primary_adjacent_state,0.4398127545440844,0.2714645465023884,2.635978445935893,0.008978188471890865,0.03764383400754241,-2.834683392821278,ETP_reference_balanced_threshold_2_24
GRCm39-Ap3s1,Ap3s1,primary_adjacent_state,0.41781165071033977,2.272046307910174,2.6358494818078317,0.008981496149980889,0.037648293487379074,-2.9966010202038103,ETP_reference_balanced_threshold_2_24
GRCh38-KATNAL2,KATNAL2,primary_adjacent_state,-0.5181457372040793,2.5958780072814966,-2.6372579596193266,0.008981855510093202,0.037648293487379074,-3.013225727638966,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000288795,ENSG00000288795,primary_adjacent_state,0.4543288252354286,0.17281571508085156,2.6357662614697444,0.008983631170704212,0.037650279773816436,-2.82447160553085,ETP_reference_balanced_threshold_2_24
GRCh38-SPHK1,SPHK1,primary_adjacent_state,-0.41335749362874713,4.957476634340009,-2.637670192168347,0.008985550189790508,0.03765286621111577,-3.2946863871082495,ETP_reference_balanced_threshold_2_24
GRCh38-SDF2L1,SDF2L1,primary_adjacent_state,-0.2014091128410834,5.884803184619235,-2.6355245357341017,0.008989835240706187,0.03766405057910841,-3.421521531734515,ETP_reference_balanced_threshold_2_24
GRCh38-NOC2L,NOC2L,primary_adjacent_state,-0.15889047083642321,6.226913546128007,-2.635486033903927,0.008990823774226003,0.03766405057910841,-3.459635509318093,ETP_reference_balanced_threshold_2_24
GRCm39-Pdzrn3,Pdzrn3,primary_adjacent_state,0.4418695976926314,0.10295032348995045,2.635431569495672,0.008992222313429244,0.037664453837653954,-2.828180584767757,ETP_reference_balanced_threshold_2_24
GRCm39-Gtf2a1,Gtf2a1,primary_adjacent_state,0.4413369385913179,0.3898389708377639,2.635234585794699,0.008997282101547457,0.037673228890493196,-2.842012621337615,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000227006,ENSG00000227006,primary_adjacent_state,0.4428586939626516,0.21314483928828268,2.635214196918547,0.008997805963068104,0.037673228890493196,-2.8295397388611576,ETP_reference_balanced_threshold_2_24
GRCm39-Acsl5,Acsl5,primary_adjacent_state,0.43359046755161496,0.3188033883858432,2.6351978862988754,0.0089982250596614,0.037673228890493196,-2.839820295087463,ETP_reference_balanced_threshold_2_24
GRCh38-PAQR9,PAQR9,primary_adjacent_state,0.42263277246470315,0.04603004669364468,2.634968086262945,0.009004131569862612,0.03769250155790512,-2.822785286799107,ETP_reference_balanced_threshold_2_24
GRCh38-PPP2CA-DT,PPP2CA-DT,primary_adjacent_state,0.44975610717907166,0.06329794429182367,2.634881615533582,0.009006355014272615,0.03769635307131585,-2.821592590697389,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000288823,ENSG00000288823,primary_adjacent_state,0.5048489944658238,0.7071754659860648,2.6344176497117546,0.00901829351963449,0.03774086024813612,-2.8562031161205073,ETP_reference_balanced_threshold_2_24
GRCh38-SPCS1,SPCS1,primary_adjacent_state,-0.14326019692662612,7.666973007858796,-2.634259133380477,0.009022375631260786,0.03775248090383745,-3.6233698603749778,ETP_reference_balanced_threshold_2_24
GRCh38-H19,H19,primary_adjacent_state,0.7503088471000359,1.2987129913113997,2.6364548693698313,0.00902481019212092,0.0377572053199076,-2.9362886894286744,ETP_reference_balanced_threshold_2_24
GRCh38-ADCY3,ADCY3,primary_adjacent_state,-0.23804567672753413,4.9460587298748,-2.6340660390115502,0.009027350440273987,0.03776237047058205,-3.3072147064425077,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289957,ENSG00000289957,primary_adjacent_state,0.4442039054040777,0.26706230702742606,2.6340134132191606,0.00902870669845419,0.0377625820871572,-2.833164647342565,ETP_reference_balanced_threshold_2_24
GRCh38-RPL27,RPL27,primary_adjacent_state,-0.13052149308937666,10.25167237141389,-2.6339505618188293,0.009030326728339104,0.037763896708650026,-3.9407415980591356,ETP_reference_balanced_threshold_2_24
GRCh38-TCF7L1,TCF7L1,primary_adjacent_state,0.5432192953705265,1.7384509063508085,2.6351619065238325,0.009034740716284769,0.037776893305824503,-2.9777660553227907,ETP_reference_balanced_threshold_2_24
GRCh38-C12orf75-AS1,C12orf75-AS1,primary_adjacent_state,0.47693038728973386,0.44792206076098817,2.633666211816731,0.009037659273867099,0.03778363421780634,-2.849698185312489,ETP_reference_balanced_threshold_2_24
GRCm39-E2f4,E2f4,primary_adjacent_state,0.4406523168961615,0.11072461380316942,2.6335389307752757,0.009040943209125395,0.03779190049058024,-2.831834967059532,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000253672,ENSG00000253672,primary_adjacent_state,0.4630049850978506,0.36900558959631385,2.633439546375116,0.009043508138233755,0.03779192953924068,-2.8458648596758294,ETP_reference_balanced_threshold_2_24
GRCm39-G3bp2,G3bp2,primary_adjacent_state,0.4348009437256281,0.7767469749222667,2.633437400464835,0.009043563527456082,0.03779192953924068,-2.877165586061959,ETP_reference_balanced_threshold_2_24
GRCh38-LINC01392,LINC01392,primary_adjacent_state,0.4812432220003006,0.1375482997446091,2.633160285050872,0.009050718862435326,0.03781636679274118,-2.836595017379361,ETP_reference_balanced_threshold_2_24
GRCh38-SYT9,SYT9,primary_adjacent_state,0.4171634009035383,0.1027243728911264,2.6329880191178403,0.009055169467007563,0.03782818861693283,-2.8348331002421756,ETP_reference_balanced_threshold_2_24
GRCm39-Terf2,Terf2,primary_adjacent_state,0.4159079246646,0.07956945710620768,2.632949531227894,0.009056164095969951,0.03782818861693283,-2.8312018207917884,ETP_reference_balanced_threshold_2_24
GRCm39-Limd2,Limd2,primary_adjacent_state,0.4590448796171954,0.7567082446563276,2.6327196806449527,0.00906210608815219,0.037847542567731075,-2.869533476648126,ETP_reference_balanced_threshold_2_24
GRCm39-C2cd3,C2cd3,primary_adjacent_state,0.4295474175745916,0.07917327639681503,2.632248495435887,0.009074297908930572,0.037892989333250075,-2.8335029163577343,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000288919,ENSG00000288919,primary_adjacent_state,0.44834395357325535,0.35407169851602127,2.632157592566978,0.009076651697797424,0.03789734667297489,-2.8427689667274847,ETP_reference_balanced_threshold_2_24
GRCm39-Zfp608,Zfp608,primary_adjacent_state,0.43962052350587066,1.2269518248691973,2.6316381569897165,0.00909011220680926,0.03794806946381891,-2.9143518433424296,ETP_reference_balanced_threshold_2_24
GRCh38-COA4,COA4,primary_adjacent_state,-0.1861627630178713,6.724408692724216,-2.6314790025724912,0.00909424007929416,0.037959822712273876,-3.5230770537455043,ETP_reference_balanced_threshold_2_24
GRCh38-HOXC-AS1,HOXC-AS1,primary_adjacent_state,0.4696274973199987,0.9879793065513842,2.631402577263429,0.009096222865678932,0.03796262016178442,-2.8915270947899914,ETP_reference_balanced_threshold_2_24
GRCh38-PPP5C,PPP5C,primary_adjacent_state,-0.18248945135024017,5.726733104920842,-2.63099519378566,0.009106798623012686,0.03800127395394213,-3.398187864032767,ETP_reference_balanced_threshold_2_24
GRCh38-LINC01554,LINC01554,primary_adjacent_state,0.4866399950592828,0.6730730820624709,2.630917886642652,0.009108806779097837,0.03800417046524346,-2.8623705853447916,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000286786,ENSG00000286786,primary_adjacent_state,0.45809691968500915,0.43998525292585566,2.630462900402273,0.009120633718952682,0.03804802660025234,-2.8528786068770806,ETP_reference_balanced_threshold_2_24
GRCh38-LUZP2,LUZP2,primary_adjacent_state,0.6785878875673194,0.8459631594732622,2.63194395951219,0.009129333482414794,0.03807582502311249,-2.885928216711781,ETP_reference_balanced_threshold_2_24
GRCm39-Arl6ip1,Arl6ip1,primary_adjacent_state,0.3747274498073744,1.7707161069598762,2.630105626753388,0.00912993038293635,0.03807582502311249,-2.963437612306863,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000287356,ENSG00000287356,primary_adjacent_state,0.4524405354845668,0.46168152196336526,2.6296058680952723,0.009142948955400588,0.03812462077394692,-2.8539871715983023,ETP_reference_balanced_threshold_2_24
GRCm39-Ino80d,Ino80d,primary_adjacent_state,0.4290667915822013,0.421245232872312,2.62948802110567,0.00914602126596802,0.0381319341292096,-2.867710648480623,ETP_reference_balanced_threshold_2_24
GRCh38-GBX2-AS1,GBX2-AS1,primary_adjacent_state,0.483023376635916,0.2100972353360995,2.629276519412756,0.009151537512811692,0.03814943325822135,-2.849023089393159,ETP_reference_balanced_threshold_2_24
GRCm39-Plcb2,Plcb2,primary_adjacent_state,0.4245254710455023,0.2583671975020317,2.6286797662624344,0.009167117754445118,0.038208874433500746,-2.848917141746833,ETP_reference_balanced_threshold_2_24
GRCm39-Ube2d1,Ube2d1,primary_adjacent_state,0.4448882205085631,0.30194581433583634,2.6283461669992065,0.009175837864284808,0.038239709324329275,-2.8548689903769815,ETP_reference_balanced_threshold_2_24
GRCh38-GXYLT1,GXYLT1,primary_adjacent_state,-0.25946928295166605,4.550449817940938,-2.627971758655191,0.009185633578481027,0.03827501719591244,-3.267904724911126,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000243389,ENSG00000243389,primary_adjacent_state,0.48491158902011616,0.6711913266090368,2.627800068176684,0.009190128689566786,0.03828735380878367,-2.866129560621233,ETP_reference_balanced_threshold_2_24
GRCh38-LMOD3,LMOD3,primary_adjacent_state,0.5035484686052661,0.310123687553422,2.6277242020507163,0.009192115606723969,0.03828735380878367,-2.860751595599642,ETP_reference_balanced_threshold_2_24
GRCm39-Slc50a1,Slc50a1,primary_adjacent_state,0.4381354277599276,0.5054304335978598,2.627678220372825,0.009193320044614239,0.03828735380878367,-2.8663974343854854,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000286429,ENSG00000286429,primary_adjacent_state,0.4547698489680642,0.09355831345017977,2.62760346139768,0.009195278573855254,0.03828735380878367,-2.844822391194656,ETP_reference_balanced_threshold_2_24
GRCm39-Bsdc1,Bsdc1,primary_adjacent_state,0.4306956775516966,0.43644749217388196,2.6275503541591343,0.009196670100498457,0.03828735380878367,-2.8704358133973957,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000284716,ENSG00000284716,primary_adjacent_state,0.5080283969574225,0.673678512690125,2.62751121060033,0.009197695869093973,0.03828735380878367,-2.871900439065357,ETP_reference_balanced_threshold_2_24
GRCh38-UMPS,UMPS,primary_adjacent_state,-0.21261108064926135,5.388139020118955,-2.6274662344078625,0.009198874610505921,0.03828735380878367,-3.3730171206594823,ETP_reference_balanced_threshold_2_24
GRCh38-TTYH3,TTYH3,primary_adjacent_state,0.21385273252468728,4.9766746014543495,2.6274544011838676,0.00919918475960299,0.03828735380878367,-3.3496059015021524,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000287860,ENSG00000287860,primary_adjacent_state,0.4611114144799766,0.17502397556658425,2.6271677725465623,0.00920670017406563,0.03831311977472318,-2.853178598983746,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000226699,ENSG00000226699,primary_adjacent_state,0.42219004338217403,0.07100535698536133,2.6270829112826743,0.00920892629801525,0.038316870434642075,-2.8423230995675124,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000283538,ENSG00000283538,primary_adjacent_state,0.5250352319719576,0.7854477200896688,2.626602740841864,0.009221531486478134,0.03836379943209445,-2.8845033234340485,ETP_reference_balanced_threshold_2_24
GRCh38-TUBA1C,TUBA1C,primary_adjacent_state,-0.1697019677501343,9.094366815895487,-2.6260109975702433,0.009237086950126558,0.038422987023092235,-3.792129945945139,ETP_reference_balanced_threshold_2_24
GRCm39-Pmpca,Pmpca,primary_adjacent_state,0.44345817256391734,0.2330732227991075,2.625936195208507,0.009239054996241221,0.03842564690843955,-2.857893151833997,ETP_reference_balanced_threshold_2_24
GRCm39-Npm3,Npm3,primary_adjacent_state,0.46353898120027237,0.24619828001170752,2.6256671530282847,0.009246136596035643,0.03844957047168122,-2.85133497004965,ETP_reference_balanced_threshold_2_24
GRCh38-ICAM5,ICAM5,primary_adjacent_state,0.4883111616149169,1.3507353475030794,2.6252023237544333,0.009258383101724544,0.03849496205694038,-2.941693705273946,ETP_reference_balanced_threshold_2_24
GRCh38-SLC9C1,SLC9C1,primary_adjacent_state,0.513839057224871,0.8890514569211109,2.6250217389038513,0.009263144763279682,0.038509158754678904,-2.9020044288403564,ETP_reference_balanced_threshold_2_24
GRCh38-NOVA1-DT,NOVA1-DT,primary_adjacent_state,0.43663792422938486,0.2467402944183663,2.6249718545710565,0.009264460501177506,0.038509158754678904,-2.853893987753432,ETP_reference_balanced_threshold_2_24
GRCm39-Rap2b,Rap2b,primary_adjacent_state,0.4341134066555564,0.293104871113176,2.624629004230981,0.009273507987539361,0.038541226902660354,-2.8619208755565024,ETP_reference_balanced_threshold_2_24
GRCh38-TRPC3,TRPC3,primary_adjacent_state,0.45904410568783816,0.1976970787921617,2.624436258410851,0.009278597846617052,0.0385568400746923,-2.8562769429862467,ETP_reference_balanced_threshold_2_24
GRCh38-LNCSRLR,LNCSRLR,primary_adjacent_state,0.43047810635805567,0.16693873343081264,2.6243821561311593,0.009280026982190253,0.03855723895688931,-2.854343779924324,ETP_reference_balanced_threshold_2_24
GRCm39-Tlk2,Tlk2,primary_adjacent_state,0.4363029097324157,1.0676938389231025,2.6241181295235396,0.00928700419901571,0.038580685929895484,-2.9198133010822107,ETP_reference_balanced_threshold_2_24
GRCm39-Tnfsf13,Tnfsf13,primary_adjacent_state,0.42502287671195615,0.4578876423169984,2.6239558737393986,0.009291294338375887,0.0385929649367381,-2.8719549382321117,ETP_reference_balanced_threshold_2_24
GRCh38-L2HGDH,L2HGDH,primary_adjacent_state,-0.34479702928422046,3.285096013424574,-2.6237220189843864,0.009297480729072863,0.03861311568728394,-3.1258993906628088,ETP_reference_balanced_threshold_2_24
GRCh38-DAZAP1,DAZAP1,primary_adjacent_state,-0.14891246530991978,6.430876519056997,-2.623473381287695,0.009304062245606553,0.038634901402359326,-3.507109556204995,ETP_reference_balanced_threshold_2_24
GRCh38-ARHGEF35,ARHGEF35,primary_adjacent_state,-0.31302885957709553,3.6291111296794094,-2.623412006153036,0.009305687508240647,0.0386361030883342,-3.152466176396739,ETP_reference_balanced_threshold_2_24
GRCh38-HYAL3,HYAL3,primary_adjacent_state,-0.4109842563244027,2.1942206632892995,-2.623242887526505,0.009310167224271377,0.0386491540778494,-2.9939269493725544,ETP_reference_balanced_threshold_2_24
GRCh38-TMEM25,TMEM25,primary_adjacent_state,0.4220863981506606,1.5131038726371573,2.6230377032855445,0.009315604868746644,0.03866617738431263,-2.964752102850165,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000263709,ENSG00000263709,primary_adjacent_state,0.4729570848690265,0.03962685029294869,2.622709109159604,0.009324318975353421,0.03869293584698403,-2.854643640128286,ETP_reference_balanced_threshold_2_24
GRCh38-LGALS4,LGALS4,primary_adjacent_state,0.5423697212472508,0.5792827030978718,2.6226937188512527,0.009324727295950443,0.03869293584698403,-2.8786934924646084,ETP_reference_balanced_threshold_2_24
GRCm39-Hax1,Hax1,primary_adjacent_state,0.4438808340321981,0.261485216307741,2.6225031508922694,0.009329784589347495,0.038706800575350475,-2.863021552524574,ETP_reference_balanced_threshold_2_24
GRCm39-Immp2l,Immp2l,primary_adjacent_state,0.45365826003503607,0.23181324295834257,2.62246696261188,0.009330745232395531,0.038706800575350475,-2.8673062231928985,ETP_reference_balanced_threshold_2_24
GRCm39-Fbh1,Fbh1,primary_adjacent_state,0.41877429825789875,0.01965603456796029,2.622381727030527,0.009333008221200815,0.038710635848783884,-2.8508972953585827,ETP_reference_balanced_threshold_2_24
GRCh38-ASCL3,ASCL3,primary_adjacent_state,0.47121628372009944,0.253323433237067,2.6222427089994884,0.00933670018173388,0.03872039613652241,-2.8600600975711394,ETP_reference_balanced_threshold_2_24
GRCh38-UGT1A7,UGT1A7,primary_adjacent_state,0.4517645031168973,0.018228813506247048,2.6216382401932643,0.009352768571874856,0.03877771569241967,-2.8583229863434427,ETP_reference_balanced_threshold_2_24
GRCh38-MAGOHB,MAGOHB,primary_adjacent_state,-0.16678715596769855,6.431231598387672,-2.6216219008575776,0.00935320325946752,0.03877771569241967,-3.5075792712798513,ETP_reference_balanced_threshold_2_24
GRCh38-VPS37B,VPS37B,primary_adjacent_state,0.20313184344694435,5.703454598524925,2.6214714784488247,0.009357205912080432,0.038788750091613915,-3.4404849053262594,ETP_reference_balanced_threshold_2_24
GRCm39-Rfx7,Rfx7,primary_adjacent_state,0.41339326722001957,0.06731688697691819,2.6212197654750264,0.009363907288838286,0.03881096683975077,-2.8580497783564516,ETP_reference_balanced_threshold_2_24
GRCm39-Vamp4,Vamp4,primary_adjacent_state,0.4442109755936858,1.1581421791947237,2.621127798510846,0.009366356808391478,0.03881555690103143,-2.9365707885905747,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000255320,ENSG00000255320,primary_adjacent_state,0.42551497532058147,0.6995837186942233,2.6208754068802778,0.009373082160243277,0.038837862784893415,-2.898249296467573,ETP_reference_balanced_threshold_2_24
GRCh38-COA3,COA3,primary_adjacent_state,-0.21143519680294892,6.0521908549381545,-2.620672119244266,0.009378502215881613,0.038854754489002725,-3.4635826506583234,ETP_reference_balanced_threshold_2_24
GRCm39-Ccnk,Ccnk,primary_adjacent_state,0.432465495247677,0.5121097887425125,2.6206204591486912,0.009379880025987686,0.03885489689367171,-2.8924286176853244,ETP_reference_balanced_threshold_2_24
