DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE	CELL_LINE_NAME_RAW	CELL_LINE_KEY	selected	selection_reason	selection_sort_columns
GDSC2	401	19161082	1298533	PL4	SIDM00042	PAAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.43983	0.205642	0.136793	-1.044276	PL4	PL4	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19161368	1298534	QGP1	SIDM00360	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.436903	0.418982	0.280805	0.223618	QGP-1	QGP1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19161619	1298537	RERFLCKJ	SIDM00356	LUAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.264754	0.306367	0.192011	-0.300429	RERF-LC-KJ	RERFLCKJ	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19161899	1298538	RERFLCSQ1	SIDM00354	LUSC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.853298	0.360976	0.07554	-0.039969	RERF-LC-Sq1	RERFLCSQ1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19162461	1299050	SAT	SIDM00350	HNSC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.920445	0.472027	0.136392	0.550546	SAT	SAT	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19162742	1299052	SCC90	SIDM00399	HNSC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.779244	0.376942	0.166972	0.006909	SCC90	SCC90	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19163022	1299059	SKN3	SIDM00375	HNSC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.780153	0.255733	0.10638	-0.626687	SKN-3	SKN3	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19163483	1299062	SW1271	SIDM01156	SCLC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-2.954778	0.568274	0.205709	1.161834	SW1271	SW1271	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19164113	1299070	TOV112D	SIDM01170	OV	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.624229	0.255619	0.08993	-0.527984	TOV-112D	TOV112D	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19164396	1299075	VCAP	SIDM01077	PRAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.86841	0.366483	0.102183	-0.049535	VCaP	VCAP	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19164677	1299078	WM1552C	SIDM00976	SKCM	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.458042	0.294661	0.096763	-0.422784	WM1552C	WM1552C	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19164925	1299080	WM35	SIDM00974	SKCM	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.936445	0.349458	0.165758	-0.092603	WM35	WM35	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19165206	1299081	WM793B	SIDM00973	SKCM	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.41719	0.197255	0.119584	-1.029945	WM793B	WM793B	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19165487	1303896	GA10	SIDM00854	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.612301	0.147862	0.060836	-1.153454	GA-10	GA10	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19166051	1303900	HCC1500	SIDM00879	BRCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.734528	0.492461	0.280795	0.668236	HCC1500	HCC1500	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19166683	1303912	CHSA8926	SIDM00176	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.832541	0.364187	0.219013	-0.026829	CHSA8926	CHSA8926	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19167336	1322218	HS445	SIDM00668	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.809696	0.132451	0.069885	-1.278409	Hs-445	HS445	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19168145	1327766	JJN3	SIDM01036	MM	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.366601	0.268086	0.138177	-0.3649	JJN-3	JJN3	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19168604	1327769	JSC1	SIDM00688	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.517895	0.149363	0.079651	-1.093693	JSC-1	JSC1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19169115	1327773	KARPAS1106P	SIDM01011	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.057224	0.192747	0.055915	-0.802079	KARPAS-1106P	KARPAS1106P	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19169394	1327774	KARPAS231	SIDM01017	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.631313	0.236473	0.108158	-0.532468	KARPAS-231	KARPAS231	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19169675	1327775	KARPAS620	SIDM01006	MM	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.51789	0.38932	0.091081	0.172351	KARPAS-620	KARPAS620	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19169954	1330931	KCL22	SIDM01004	LCML	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.893534	0.214037	0.050911	-0.69846	KCL-22	KCL22	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19170233	1330933	KOPN8	SIDM01034	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-7.77194	0.062595	0.053087	-1.887529	KOPN-8	KOPN8	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19170515	1330935	L1236	SIDM00313	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.066284	0.319206	0.089183	-0.174793	L-1236	L1236	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19170802	1330941	MDAMB330	SIDM00631	BRCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.039864	0.458765	0.091427	0.474952	MDA-MB-330	MDAMB330	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19171054	1330942	ME1	SIDM00338	LAML	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.145153	0.570808	0.111393	1.041322	ME-1	ME1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19171333	1330947	MOLM13	SIDM00437	LAML	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-8.441357	0.016494	0.044083	-2.311284	MOLM-13	MOLM13	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19171793	1330950	MOLP8	SIDM00434	MM	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.026698	0.319446	0.055897	-0.149734	MOLP-8	MOLP8	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19172421	1330972	NCIH1876	SIDM00766	SCLC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.933146	0.340266	0.179436	-0.090514	NCI-H1876	NCIH1876	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19173815	1330985	OCIM1	SIDM00458	LAML	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.982914	0.095807	0.08322	-1.38806	OCI-M1	OCIM1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19174096	1330987	P32ISH	SIDM00362	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.480672	0.242905	0.098458	-0.437109	P32-ISH	P32ISH	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19174557	1330993	PWR1E	SIDM01114	PRAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.244844	0.302402	0.276476	-0.287825	PWR-1E	PWR1E	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19174998	1330995	RCK8	SIDM00448	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.892025	0.239001	0.194726	-0.697504	RC-K8	RCK8	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19175453	1331032	SLVL	SIDM00374	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.981577	0.218776	0.051477	-0.754192	SLVL	SLVL	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19175733	1331033	SUDHL10	SIDM00389	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.839117	0.089305	0.043332	-1.297033	SU-DHL-10	SUDHL10	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19176369	1331036	SUDHL5	SIDM00406	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-8.034011	0.011565	0.059457	-2.053425	SU-DHL-5	SUDHL5	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19176649	1331037	SUDHL6	SIDM00407	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.820003	0.204213	0.04765	-0.651913	SU-DHL-6	SUDHL6	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19176926	1331038	SUDHL8	SIDM00423	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.66645	0.358513	0.064997	0.07831	SU-DHL-8	SUDHL8	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19177206	1331039	SUPHD1	SIDM00422	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.795505	0.168772	0.154134	-1.269426	SUP-HD1	SUPHD1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19177485	1331040	SUPM2	SIDM00421	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-7.880428	0.018741	0.060235	-1.956204	SUP-M2	SUPM2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19177766	1331045	TK	SIDM00323	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.685619	0.359294	0.14577	0.066176	TK	TK	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19178049	1331048	VAL	SIDM00416	DLBC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-7.070191	0.118992	0.09933	-1.443308	VAL	VAL	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19178328	1331049	WIL2NS	SIDM01102	UNCLASSIFIED	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.602755	0.140112	0.116874	-1.147411	WIL2-NS	WIL2NS	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19178958	1479987	DOV13	SIDM00969	OV	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.018126	0.213922	0.116017	-0.777329	DOV13	DOV13	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19179236	1479988	HEY	SIDM00968	OV	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.556811	0.207274	0.166026	-1.118328	Hey	HEY	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19180416	1480362	OV56	SIDM00475	OV	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.431763	0.529207	0.229817	0.859892	OV-56	OV56	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19180665	1480364	OVCA420	SIDM00967	OV	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.021446	0.573493	0.111297	1.119631	OVCA420	OVCA420	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19181132	1480371	OVK18	SIDM00238	OV	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.108226	0.230236	0.066919	-0.834364	OVK-18	OVK18	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19181385	1480372	PEO1	SIDM00472	OV	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-1.13107	0.753994	0.137939	2.316278	PEO1	PEO1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19181847	1503361	FLO1	SIDM01041	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.685276	0.381905	0.085335	0.066392	FLO-1	FLO1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19182127	1503362	OACP4C	SIDM00445	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.287334	0.305803	0.073027	-0.314722	OACp4C	OACP4C	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19182408	1503363	OACM51	SIDM00444	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.976844	0.464877	0.146547	0.514845	OACM5-1	OACM51	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19182689	1503364	SKGT2	SIDM00393	STAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.847082	0.243602	0.110317	-0.669054	SK-GT-2	SKGT2	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19182971	1503365	SKGT4	SIDM00483	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-2.679853	0.589984	0.190707	1.335867	SK-GT-4	SKGT4	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19183250	1503366	ESO26	SIDM00539	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.685562	0.376762	0.165951	0.066211	ESO26	ESO26	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19183531	1503367	ESO51	SIDM00538	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.918079	0.355753	0.255734	-0.080976	ESO51	ESO51	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19183814	1503368	KYAE1	SIDM00530	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.023082	0.585999	0.183956	1.118596	KYAE-1	KYAE1	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19184273	1503370	EMCBAC2	SIDM00047	LUAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.502957	0.204448	0.058252	-1.084237	EMC-BAC-2	EMCBAC2	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19184554	1503371	TE4	SIDM00250	ESCA	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.589895	0.379814	0.140998	0.126771	TE-4	TE4	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19185020	1509073	NCC010	SIDM00231	KIRC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-3.499119	0.523291	0.07218	0.817255	NCC010	NCC010	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19185812	1524416	RCCJW	SIDM00817	KIRC	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.391293	0.41685	0.157073	0.25249	RCC-JW	RCCJW	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19186811	1659818	MM1S	SIDM01265	MM	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.838487	0.337307	0.077665	-0.030593	MM1S	MM1S	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19187419	1659928	SNU175	SIDM00216	COREAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-6.380435	0.187965	0.089531	-1.006678	SNU-175	SNU175	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19187881	1660034	SNU407	SIDM00214	COREAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.297274	0.312097	0.048628	-0.321015	SNU-407	SNU407	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19188151	1660035	SNU61	SIDM00194	COREAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-1.947575	0.701494	0.133562	1.799414	SNU-61	SNU61	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19188418	1660036	SNU81	SIDM00193	COREAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-4.468743	0.394767	0.198494	0.203463	SNU-81	SNU81	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19188670	1674021	SNUC5	SIDM00498	COREAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.756388	0.272616	0.242671	-0.611644	SNU-C5	SNUC5	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19188952	1789883	DIFI	SIDM00049	COREAD	1911	Dactinomycin	RNA polymerase	Other	1046	Y	8e-04	0.8	-5.625683	0.273766	0.074668	-0.528904	DiFi	DIFI	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19081087	909976	KMH2	SIDM01018	UNCLASSIFIED	1912	Afuresertib	AKT1, AKT2, AKT3	PI3K/MTOR signaling	1046	Y	0.010005	10	2.607937	0.923188	0.065135	0.139553	KM-H2	KMH2	TRUE	lowest finite RMSE with stable identifier tie-breakers	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
GDSC2	401	19110427	930299	TT	SIDM00484	THCA	1912	Afuresertib	AKT1, AKT2, AKT3	PI3K/MTOR signaling	1046	Y	0.010005	10	3.959327	0.876868	0.077106	1.057772	TT	TT	FALSE	not selected	DRUG_NAME;CELL_LINE_NAME;is.na(RMSE);RMSE;NLME_RESULT_ID;NLME_CURVE_ID;DRUG_ID;COSMIC_ID
