collection_id	collection_label	pathway_id	pathway_label	ranking_id	pval	padj	log2err	ES	NES	size	direction	leading_edge_genes	model_id
C5:GO:BP	GO biological process	GOBP_VASCULAR_TRANSPORT	Vascular Transport	primary_adjacent_state	0.975435005117707	1	0.00320729625869784	0.166586179064037	0.605324829287893	75	positive	ATP1B2;SLC22A2;ATP2A3;SLC28A2;SLC16A12;SLC5A5;ABCC9;ABCB1;SLC6A13;SLC6A1;SLC29A4;SLC4A8;SLC8A2;SLC7A8;SLC13A3;SLC4A4;SLC2A10;SLC22A3;CD36;LRP3;SLC16A1;AGER;LRP1;SLC2A3;SLC2A1;SLC22A1;SLC24A3;SLC6A9;SLC38A5;FLVCR2;SLC1A3	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	Regulation of Establishment or Maintenance of Cell Polarity	primary_adjacent_state	0.982924226254002	1	0.0453100651044091	-0.132860110803324	-0.60428698525221	28	negative	CFL1;ROCK1;RACK1;SHTN1;RAP1B;CYRIB;WDPCP;ROCK2;KRIT1;RUFY3;ABL2;KANK1;ARFGEF1;PLEKHG3;GSN;LLGL1;ANKFN1;FLOT2;RICTOR;LLGL2;TEK;ABL1;GATA3;KIF20B;CDH5;DOCK8;RIPOR2;IGF1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	Negative Regulation of Endothelial Cell Proliferation	primary_adjacent_state	0.949848024316109	1	0.00545507490465272	0.187382235190621	0.604085162030016	32	positive	ALOX5;GHRL;MMRN2;COL4A3;ATOH8;NGFR;SULF1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	Fc Epsilon Receptor Signaling Pathway	primary_adjacent_state	0.947302240512117	1	0.00656120372292654	0.203261494833064	0.603890076424397	21	positive	BTK;FCER1G;VAV1;MAP2K4;MAPK10;SYK	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_STRIATED_MUSCLE_ADAPTATION	Striated Muscle Adaptation	primary_adjacent_state	0.985854189336235	1	0.0457215328459934	-0.130774121639874	-0.601869046350918	29	negative	GTF2IRD1;EZH2;INPP5F;MYOZ2;CAMK2G;PPARG;TNNT1;ATP2B4;CFLAR;PPP3CA;ATP2A2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NERVE_DEVELOPMENT	Nerve Development	primary_adjacent_state	0.973554229265281	1	0.0034467002541117	0.167317693817201	0.601632826959499	68	positive	KCNC2;TBX1;SLC38A8;HOXB2;ERBB3;ACKR3;CNGB1;KCNC1;HOXB3	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	Positive Regulation of Amide Metabolic Process	primary_adjacent_state	0.983101391650099	1	0.0435598039078413	-0.136070909216813	-0.600619605440243	26	negative	SPHK2;SP1;PRKCD;CASP3;RELA;ROCK2;GSK3A;CLU;GSAP;TNF;PDPR;SLC2A13;LRRTM3;SIRT3;ABCA2;NFE2L2;EPHA4;EFNA1;APOE;PDP1;IFNGR1;PICALM;ABCG1;CCN1;CHRNA7;PLA2G6	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_SPHINGOMYELIN_METABOLIC_PROCESS	Sphingomyelin Metabolic Process	primary_adjacent_state	0.966244725738397	1	0.0361559051086424	-0.155926090748126	-0.600111512959529	17	negative	PEMT;SMPD4;PRKCD	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_T_CELL_CYTOKINE_PRODUCTION	t Cell Cytokine Production	primary_adjacent_state	0.952548717384124	1	0.00569670788072898	0.189398233344042	0.599929912169262	29	positive	CD7;XCL1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	Regulation of Heterotypic Cell Cell Adhesion	primary_adjacent_state	0.970495919648462	1	0.0337431773241498	-0.161827206429797	-0.599490995215677	15	negative	MAP2K5;WNK1;CD44	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_SYNAPSE_ASSEMBLY	Synapse Assembly	primary_adjacent_state	0.997999599919984	1	0.000692654613292511	0.15197342024404	0.599203869399924	237	positive	VSTM5;DSCAM;CRTAC1;NTM;ACHE;ABI3;ARMCX5-GPRASP2;PLXNB3;CDH1;DRD2;NRG3;GABRG1;NTNG2;SLITRK4;LHFPL4;FARP1;GHRL;RTN4RL2;NLGN3;RTN4RL1;SLIT1;SDK1;KIRREL3;LRRC4;CASKIN1;ADD2;ADGRB1;GABRA2;EPHA7;WNT3A;MUSK;CUX2;IGSF11;PCDHB11;ICAM5;PCDHB13;GPM6A;CRMP1;EPHB3;PTPN13;VLDLR;PCDHB6;PCDHB5;NRCAM;ADGRB2;NTN1;PCDHB4	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_RESPONSE_TO_LECTIN	Response to Lectin	primary_adjacent_state	0.985884101040119	1	0.036890942579715	-0.149295579632386	-0.598318995399912	19	negative	PAK1;SRC;PAK2;LYN;IKBKB;CREBBP;FYN;KLRC2;MAP3K7;PLCG2;KLRC1;KLRC3;TRAF6;KLRK1;SYK;PAK3;EP300;CLEC7A;KLRD1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	Intestinal Epithelial Cell Differentiation	primary_adjacent_state	0.944104495175335	1	0.00716344551366171	0.214089267536603	0.598137265923766	16	positive	SPDEF;PRDM1;PTK6;PYY;YAP1;HIF1A;HOXA5	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	Branch Elongation of an Epithelium	primary_adjacent_state	0.970079787234042	1	0.0349132468253096	-0.158521390004153	-0.598040556813418	16	negative	SIX1;TGFB1;MED1;WNT5A;SOX9;SIX4;AREG;SPRY2;SPRY1;RDH10;TFAP2C;YAP1;ESR1;BMP4;FGF1;FGFR2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	Monocarboxylic Acid Transport	primary_adjacent_state	0.987909319899244	1	0.00203975962712136	0.157182387525887	0.597047957888637	123	positive	NTSR1;TNFSF11;SLC22A2;DRD2;SLCO1B1;AKR1C4;ABCD2;SLC16A12;SLC10A1;SLC16A13;SLC6A13;FABP12;ABCC11;PLA2G2D;PLA2G5;SLC43A3;SLC27A3;RBP1;SLC6A8;PLIN2;SLC16A9;RBP5;CES1;CPT1B;SLC27A2;CLDN2;ABCB11;SLC22A3;CD36;SLC16A1;DRD4;PROCA1;P2RX7;ABCB4;SLC2A1;BDKRB2;SYK;SLC22A1;SLCO1A2;SLC22A13	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	External Encapsulating Structure Organization	primary_adjacent_state	0.999	1	0.0004787272492232	0.150382487689581	0.596828548731121	276	positive	MMP25;COL11A2;HAS1;FBLN5;HRNR;EFEMP2;COL8A2;MIA;TGM1;TLL2;SCX;NPNT;COL9A2;COL10A1;HPN;NID2;ADAMTSL3;CHADL;COL4A4;CTSV;COLGALT2;ADAMTS5;SPINT1;MMP10;ADAM8;FGFR4;MMP7;PBXIP1;WNT3A;COL4A3;FMOD;COL12A1;MMP20;ADAMTS18;HPSE2;COL19A1;CCN1;MATN1;MFAP4;HAS3;SULF1;DPT;LOX;MATN3;SLC2A10;CYP1B1;NOTCH1;COL6A6;IMPG2;MATN4;ATXN1L;ADAMTS10;OLFML2B;MMP28;PAPLN;ADAMTS13;MANSC4;ERO1B;ADAMTS2;MMP15;VIT;COL3A1;COL5A1;LRP1;EGFL6;PLOD1;ADAMTSL1;TIMP3;DNAJB6;FBLN1;ELN;ADAMTSL4;COL17A1;SULF2;P4HA1;EXT1;NPHS1;COL9A3;COL23A1;ADAMTS17;ABL1;SPOCK2;FOXF1;POSTN;COL15A1;GAS2;CSGALNACT1;MATN2;MYH11;ADAMTS15;MELTF;PXDNL;SMOC1;ADAMTS14;GPM6B;COL4A5;TGFBR3	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_G_PROTEIN_COUPLED_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	g Protein Coupled Dopamine Receptor Signaling Pathway	primary_adjacent_state	0.951304153140043	1	0.00606732955533351	0.193910906308219	0.59674224769543	25	positive	PALM;DRD2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	Positive Regulation of Organ Growth	primary_adjacent_state	0.956815703380589	1	0.00539510029202722	0.186118740946872	0.596675327121476	31	positive	FGF9;IGF1;FGFR2;CCNB1;PROX1;NOTCH1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	Regulation of Adipose Tissue Development	primary_adjacent_state	0.949435665914221	1	0.00627030844922512	0.196666329234572	0.595824127306451	23	positive	GHRL;LPL;SPI1;WDTC1;INHBE	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_SECRETION	Positive Regulation of Secretion	primary_adjacent_state	0.99879975995199	1	0.000559144944833553	0.150880434762634	0.595674853239805	245	positive	NTSR1;TNFSF11;CAMP;ACHE;TACR2;CACNA1B;NMU;DRD2;HCAR2;CD160;CD38;GDNF;SYT7;GHRL;SLC2A2;SLC6A4;FCER1G;SCIN;IGF1;SOX4;PLA2G6;SLC30A8;TFR2;P2RY1;ADAM8;MLXIPL;GAL;DOC2B;ITGAM;GPLD1;BMP6;CXCL12;SLC4A8;CD33;INHA;SDCBP;NKX6-1;ADORA1;ILDR1;RAB5A;RAB15;KISS1R;BAIAP3;ADAM9;TACR1;KMO;GIPR;EXPH5;KCNB1;AP1G1;BGLAP;RPH3A;RAB7A;HLA-F;ABCB11;TMF1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_BONE_MINERALIZATION	Bone Mineralization	primary_adjacent_state	0.985413290113452	1	0.00241682043893554	0.159500009002787	0.595335121635965	98	positive	ALOX5;ACTN3;CCR1;PHOSPHO1;FGFR3;NELL1;TENT5A;IGF1;FGFR2;BMP6;WNT4;CCN1;FOSL2;MATN1;LOX;ADGRV1;BGLAP;NBR1;PTK2B;EIF2AK3;ATF4;BMP4;TMEM119;P2RX7;ADRB2;KLF10;WNT10B;SLC24A3;FBN2;ACVR2B;SGMS2;BMPR2;TUFT1;HIF1A;GPM6B;LGR4;BMPR1B;CYP27B1;BMP7;ACVR1;PTN;ARL15;HERC1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	Positive Regulation of Macrophage Migration	primary_adjacent_state	0.986443381180223	1	0.0384076550520297	-0.143716268023279	-0.595333468723951	21	negative	PTPRJ;CSF1;THBS1;PTK2;MAPK3;CX3CL1;RTN4;AKIRIN1;MDK;P2RX4;MAPK1;CMKLR1;CCL5;MMP14;IL34;C5AR1;TREM2;C3AR1;RARRES2;CSF1R	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	Positive Regulation of Leukocyte Proliferation	primary_adjacent_state	0.987409347300564	1	0.00205034928423281	0.156770299865091	0.595302803830531	122	positive	IL5RA;CD4;NMBR;BST1;XCL1;BTK;CD38;CD24;ZAP70;HAVCR2;IL5;IL12RB1;IGF1;IL23R;IGFBP2;WNT3A;CD6	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NEUROBLAST_PROLIFERATION	Neuroblast Proliferation	primary_adjacent_state	0.966193302246715	1	0.00449237235070252	0.17474404528457	0.595122319896896	45	positive	TAFA1;DRD2;VEGFA;ASPM;FGFR2;DMRTA2;ARTN	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	Non Canonical Wnt Signaling Pathway	primary_adjacent_state	0.995381062355658	1	0.0680194272735311	-0.112367874210817	-0.595078696602644	53	negative	TIAM1;ARHGEF19;NLK;CELSR1;MKS1;VANGL1;CDC42;RNF213;ZNRF3;RHOA;DAB2;WNT5A;FZD1;RAC1;DAAM1;FZD3;SMURF1;CSNK1D;CSNK1E;TMEM67;CCDC88C;FZD5;IFT80;WNT7B;DVL1;CELSR3;DVL3;PRICKLE2;DVL2;MAGI2;DKK1;FZD8;FZD7;MED12;NPHP3;PLEKHA4;FZD6;NKD1;CTHRC1;RYK;FZD4;LBX2;SMURF2;FZD2;CELSR2;ABL1;ANKRD6;SPEF1;SFRP1;FRZB;WNT4;WNT3A	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	Positive Regulation of Cd4 Positive Alpha Beta t Cell Differentiation	primary_adjacent_state	0.954838709677419	1	0.00549984009911493	0.186517127406356	0.59498688942552	30	positive	IL12RB1;IL23R;CD80;EP300;SHB;IL23A;HLX;RARA;CD86	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	Type b Pancreatic Cell Development	primary_adjacent_state	0.97841726618705	1	0.0363710691140797	-0.151436483212184	-0.593681035032453	18	negative	CLOCK;BAD;CDH2;RHEB;WNT5A;AKT1;GSK3A;GSK3B;CDK6;BMP5;SIDT2;PDPK1;RFX3;DLL1;BMP4;NKX6-1;BMP6;BMAL1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	Positive Regulation of Lymphocyte Migration	primary_adjacent_state	0.958491383981793	1	0.00521817056472789	0.183051955722055	0.593319308618115	33	positive	CXCL13;XCL1;ADAM8;DOCK8;CXCL12	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	Embryonic Placenta Development	primary_adjacent_state	1	1	0.0913212902305258	-0.104145565337226	-0.592879081133864	74	negative	NSDHL;E2F8;TRIM28;E2F7;MAP2K1;PKD2;PLK4;KRT8;CASP8;HS6ST1;GGNBP2;VASH2;VASH1;TMED2;NCOA1;MED1;GATA2;BPTF;AKT1;OVOL2;TAF10;GJB5;STK4;HEY1;MDFI;ZFP36L1;HSF1;NR2F2;STK3;CEBPB;FZD5;LEF1;WNT7B;SENP2;FBXW8;GRB2;EGFR;PLCD3;BIRC6;KRT19;SOCS3;SNAI1;RBPJ;MAPK1;BMP5;EGLN1;LIF;PKD1;SPINT2;ARNT;CSF2;BMP7;ST14;SP3;JUNB;HIF1A;HES1;ZNF568;LLGL2;CITED2;DNAJB6;EPAS1;CITED1;ADM;TFEB;CEBPA;ESRRB;CDKN1C;EOMES;CCN1;FGFR2;PRDM1;SPINT1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_CHEMOKINE_PRODUCTION	Chemokine Production	primary_adjacent_state	0.979017400204708	1	0.00308017782673313	0.163160970104732	0.592878634530227	75	positive	ACKR1;CAMP;ALOX15B;TRPV4;HAVCR2;DEFB124;LPL	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	Positive Regulation of Calcineurin Mediated Signaling	primary_adjacent_state	0.948951048951049	1	0.0068936806759893	0.208890281877057	0.592865520871669	17	positive	ERBB3;IGF1;CLEC7A	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	Positive Regulation of Alpha Beta t Cell Activation	primary_adjacent_state	0.97134222592747	1	0.00389671400355167	0.168770741864136	0.592580106178664	56	positive	XCL1;CD160;RUNX3;ZAP70;IL12RB1;IL23R;CD80;IL12RB2;EP300;SHB;IL23A;HLX;RARA;CD86;SYK;ITPKB;HLA-A;HLA-DRA;NFKBIZ	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	Positive Regulation of Granulocyte Chemotaxis	primary_adjacent_state	0.953207209224225	1	0.00602689341419848	0.192502276465102	0.592407324225906	25	positive	XCL1;THBS4;RIPOR2;S100A14;CCR7	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_EAR_DEVELOPMENT	Ear Development	primary_adjacent_state	0.995594272554321	1	0.00110186878049058	0.151846773875274	0.590433359671615	179	positive	FGF9;KCNQ4;MCOLN3;SLC17A8;TBX1;HPCA;LHX3;SLC44A4;HOXA2;HPN;PLPPR4;PDZD7;HOXA13;IGF1;USH2A;CDH23;FGFR2;WNT3A;MAF;MYO7A;IFT27;FRZB;ANKRD24;GJB6;WHRN;CDKN1B;KCNK2;PROX1;KCNQ1;ESRP1;DCHS1;STRA6;SOBP;MYO3B;NTN1;ADGRV1;ESRRB;NOTCH1;KCNK3;TMIE;CEBPA	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_SECRETION	Regulation of Secretion	primary_adjacent_state	1	1	0	0.14606359415839	0.590121996132001	477	positive	PTGER3;ADRA2B;NTSR1;CD200;GDF9;TNFSF11;PRAM1;CAMP;SV2B;CPLX4;CPLX1;REN;SYT8;ACHE;NPSR1;TACR2;ALOX5;CACNA1B;NMU;CELA2A;DRD2;PDE8B;TSPOAP1;HCAR2;CD160;RAB21;CD38;EPHA5;GDNF;SYT5;SYT7;GHRL;RIMS3;KCNK9;ERBB3;ZBED6;SLC2A2;CHRNA3;KDM5B;CAMK2A;SLC6A4;FCER1G;SCIN;IGF1;HAP1;SOX4;PLA2G6;FES;SLC30A8;SYT17;TFR2;SYT11;BMAL1;P2RY1;ADAM8;MLXIPL;GAL;SYN1;DOC2B;ITGAM;SPI1;GJA1;GPLD1;FER1L5;BMP6;CXCL12;SLC4A8;BMP8A;CD33;NGF;INHA;SDCBP	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	Negative Regulation of Canonical Wnt Signaling Pathway	primary_adjacent_state	1	1	0.160146983509279	-0.0949573216433908	-0.58898206799544	115	negative	FERMT1;NKX2-5;CAV1;G3BP1;HDAC1;INVS;MAPK14;RBX1;FRMD8;CHD8;JADE1;LIMD1;PTPRU;RUVBL2;EMD;CDH2;CBY1;ZNRF3;SDHAF2;PFDN5;WWTR1;BMP2;DAB2;TLE1;AMFR;WNT5A;FZD1;AMER1;GSK3A;TPBG;TMEM131L;LATS2;PPP2CA;TMEM64;STK4;DAB2IP;GSK3B;SOX9;NPHP4;SIAH2;GLI1;NHERF1;IGFBP6;MAD2L2;GLI3;SOX13;PRKN;TBX18;STK3;APP;MEST;KREMEN1;SNAI2;SCYL2;CCDC88C;HECW1;APC;MDK;CTNNB1;TLE3;PPP2R3A;SMAD4;DKK3;TLE5;NOG;LMBR1L;FUZ;DKK1;FOXO3;TCF7L2;UBAC2;EGR1;CSNK1A1;CYLD;MESP1;STK11;AXIN1;AXIN2;TLE6;TLE4;CDON;NPHP3;CTNNBIP1;APOE;LRP4;LATS1;FZD6;NKD1;PTPRO;CTHRC1;DACT3;SOST;LZTS2;FOXO1;RBMS3;NKD2;DDIT3;ANKRD6;OTUD5;MCC;APC2;TMEM88;TMEM170B;NOTCH1;TLE2;IGFBP4;NPPA;SFRP1;FRZB;DKK2;IGFBP2;DKKL1;BICC1;DRAXIN	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_SYNAPTIC_VESICLE_PRIMING	Synaptic Vesicle Priming	primary_adjacent_state	0.954646017699115	1	0.00575028793976969	0.18808205785204	0.588313013946767	27	positive	UNC13C;RIMS3;SYNGR3;BRSK1;RIMS1;SYP;RPH3A;SNAP25;STX1B;UNC13A;ERC2;SNAP23	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_DENDRITIC_TRANSPORT	Dendritic Transport	primary_adjacent_state	0.971167369901547	1	0.0360494877805622	-0.152781142916479	-0.588007577098807	17	negative	STAU2;PURA;KIFC2;TRAK2;RABGEF1;KIFAP3;STAU1;KIF3B;HNRNPU;KIF5B;KIF5A;FLOT2;RAB17;WASF1;KIF5C;SFPQ;KIF17	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	Protein Localization to Cell Surface	primary_adjacent_state	0.975450590428838	1	0.0035927363619332	0.165406539932057	0.58770244421893	62	positive	CD247;FBLN5;TMEM35A;FGF7;JAM3;FCER1G	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_HEART_PROCESS	Heart Process	primary_adjacent_state	0.99729648543106	1	0.000925628763599295	0.150542685280501	0.587261432008862	191	positive	GSTM2;SCN2B;KCNIP1;ATP1B2;KCNE5;NMU;DRD2;EDN2;TRDN;ATP2A3;ADRB1;ADCY10;CXADR;SCN4A;CACNA1C;FKBP1C;SPTBN4;JUP;ABCC9;POPDC2;SCN11A;SGCG;SCN5A;MYBPC3;GJA1;TNNI2;SLC8A2;MYH7B;ADM5;KCNE1;ADORA1;NPPA;NPFF;KCNQ1;DSP;FXYD1;CYP2J2;KCNJ12;SCN4B;MYLK2;CHRM2;NOS1AP;ADM;SLC9A1;JPH2;SCN3A;FKBP1B;KCNH2;MYL3;KCND2;PIK3CA;ATP2A1;PKP2;EPAS1;TACR3;ADRB2;CACNA2D1;TPM1;EXT1;THRB;ADRA1B;PDE4D;TMEM65;NEDD4L;TTN;YAP1;EDN1;CACNA1D;NOS3;SLC4A3;VEGFB;STC1;SGCZ;SPX;SCN1B;SCN1A;CELF2;CLIC2;RAMP3;UCN;SMAD7;APLN;TNNI3K	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	Positive Regulation of Leukocyte Migration	primary_adjacent_state	0.988114423851732	1	0.00201306097240171	0.154941606535357	0.58689225404388	117	positive	CXCL13;PLVAP;XCL1;EDN2;TRPV4;CCR1;VEGFA;THBS4;DEFB124;JAM3;RIPOR2;ADAM8;S100A14;SPI1;DOCK8;CXCL12;CCR7;CCL24;TACR1;ITGA2B;CSF1R;LBP;PTK2B;ZP3;IL23A;AGER;XG;RARRES2;SWAP70;C3AR1;TNFRSF14;JAM2;ABL1;TREM2;TNFSF14	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_ENDODERM_FORMATION	Endoderm Formation	primary_adjacent_state	0.996466431095406	1	0.059038272169415	-0.114159997228285	-0.586647898035404	45	negative	BRD3;HSBP1;LAMA3;MACROH2A1;ITGB5;HMGA2;SETD2;COL4A2;ITGAV;LAMB1;COL8A1;INHBA;DUSP4;SOX7;LEO1;ITGA5;RTF1;CDC73;COL5A2;MMP2;CTNNB1;GATA6;NOG;COL6A1;DKK1;SMAD2;MESP1;LAMB3;COL7A1;DUSP1;MMP14;COL11A1;DUSP2;PAF1;LHX1;CTR9;ITGB2;DUSP5;COL5A1;MMP15;EOMES;COL12A1;POU5F1;FN1;ITGA7	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	Cellular Response to Gonadotropin Stimulus	primary_adjacent_state	0.950458931513297	1	0.00704132866766831	0.209944588899178	0.586557578736045	16	positive	SCX;SLC5A5;LHCGR;NOTCH1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NEPHRON_DEVELOPMENT	Nephron Development	primary_adjacent_state	1	1	0.161159145661682	-0.0934528432428421	-0.586051101528899	125	negative	BCL2;PLCE1;SIX1;EDNRA;MPV17;FOXC1;NUP107;NUP85;ACAT1;NUP160;CD2AP;PKD2;NID1;ERBB4;AMPD2;NOTCH2;IRX3;MEF2C;PDGFRA;MAGED1;PODXL;ADAMTS16;PDGFRB;PDGFD;WWTR1;DLG1;TGFB1;SEC61A1;ABCC2;BMP2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_VASOCONSTRICTION	Regulation of Vasoconstriction	primary_adjacent_state	0.963482544442065	1	0.00481940856913904	0.176595856698493	0.585673654206088	38	positive	ADRA2B;EDN2;CD38;ITGA9;OXTR;TACR1;HRH2;ADM;FAAH;PER2;BDKRB2;ADRA1B;ABL1;EDN1;BMPR2;ADD3;ARHGAP42;F2R;AGT;ATP2B1;TRPM4;KCNMB2	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE	Organism Emergence from Protective Structure	primary_adjacent_state	0.957125265868129	1	0.00594329146636758	0.190186047589963	0.585279351635594	25	positive	SLC25A34;AKAP3;ZBED6	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_AXONOGENESIS	Regulation of Axonogenesis	primary_adjacent_state	0.991440942503272	1	0.001810133651027	0.153694185654953	0.584912102877615	126	positive	XK;DSCAM;PLXNB3;CDH1;L1CAM;ADCY10;VEGFA;SLIT1;BCL11A;RND2;SEMA3G;DRAXIN;TRIM46;SEMA6C;FN1;EPHA7;WNT3A;CXCL12;NGF;CDH4;IST1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	Negative Regulation of Endothelial Cell Apoptotic Process	primary_adjacent_state	0.95706417893672	1	0.00602689341419848	0.191573833382858	0.584822618346159	24	positive	FUT1;CDH5;PAK4;GATA3;ABL1;TEK;BRAF;IL11;GAS6;PDPK1;ITGB3	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	n Acetylglucosamine Metabolic Process	primary_adjacent_state	0.951718396955643	1	0.00720856106364383	0.212676547155268	0.584819125531922	15	positive	CHST6	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_MESENCHYMAL_CELL_MIGRATION	Mesenchymal Cell Migration	primary_adjacent_state	0.97204641350211	1	0.00421346186036887	0.170034374233374	0.584554562122722	48	positive	TBX1;GDNF;SEMA3G;SEMA6C;FN1;SEMA3C;SEMA3A;RADIL;FOLR1;SEMA5B;SEMA6A;SEMA6D;BMP4;CORO1C;SEMA3B;LAMA5;SEMA3E;EDN1;PHACTR4;HIF1A;ZEB2;SEMA4A;BMP7;SEMA4B;ACVR1	ETP_reference_balanced_threshold_2_24
C5:GO:BP	GO biological process	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	Regulation of Non Canonical Wnt Signaling Pathway	primary_adjacent_state	0.952392011147236	1	0.00675666860015339	0.203099010596716	0.583679318183952	18	positive	WNT5B;SFRP1;SPEF1;ANKRD6;ABL1;LBX2;NKD1;PLEKHA4;NPHP3	ETP_reference_balanced_threshold_2_24
