Feature_ID,Metabolite,comparison,group_a,group_b,log2FC,fold_change,p_value,FDR_BH
Phosphocholine | row_40,Phosphocholine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,1.2944456648336455,2.4528273092153356,2.2185124092495016e-05,0.0017896943865177626
N-Acetylglycine,N-Acetylglycine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.28399105801312885,1.217558472074619,0.015202217558297027,0.07885106250017798
Deoxycarnitine | row_42,Deoxycarnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.34736973017758643,1.272239011112328,0.055405883786380214,0.1779018853549079
5'-Deoxyadenosine;2'-Deoxyadenosine,5'-Deoxyadenosine;2'-Deoxyadenosine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.30020443702182575,1.2313188849580952,0.04013299004062524,0.14242685187349707
7-Ketodeoxycholate,7-Ketodeoxycholate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4797945477419958,1.3945450569252629,0.03347106839554711,0.12793160382091348
O-Acetyl-L-carnitine,O-Acetyl-L-carnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.1096729513033381,1.0789836108736537,0.37731545433424113,0.5744932078895542
dAMP | row_46,dAMP,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-1.6914504122663399,0.3096154967802779,0.012789627771026253,0.07452721367807891
4-Aminobutanoate,4-Aminobutanoate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.03397462714088917,1.0238288940625908,0.7461134821302045,0.8471704670817759
Hypotaurine | row_48,Hypotaurine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.1029979781076591,0.9310961247316466,0.33492523753631176,0.5377031024392488
L-carnitine | row_49,L-carnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.42498093030246764,1.3425547566304463,0.013449980723446756,0.07611925933428675
Xanthosine | row_50,Xanthosine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.3735062785044043,1.2954975422402804,0.6286073585690692,0.7746806089937355
Deoxycytidine | row_51,Deoxycytidine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.03516208805316978,0.9759221089117228,0.835047781852859,0.9083755258064765
Orotate,Orotate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.18041795949023864,0.8824473077025673,0.10421367850645666,0.2687915642352325
(R)-3-hydroxybutyrylcarnitine,(R)-3-hydroxybutyrylcarnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.3516431530993671,1.2760131112371544,0.08578933070651955,0.2396009709673209
L-carnitine | row_54,L-carnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4743394766404325,1.389282005470748,0.03285671140487875,0.12793160382091348
Glycine | row_55,Glycine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.15074866661316122,1.110145417206611,0.17680582763073757,0.3638571100720559
Hypotaurine | row_56,Hypotaurine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.02274254838925671,0.9843596671728961,0.8352435978813788,0.9083755258064765
Eicosapentaenoic acid,Eicosapentaenoic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.3587558338082957,0.779836813448979,0.15003812049407195,0.3270441230944021
Tartaric acid;Meso-Tartrate,Tartaric acid;Meso-Tartrate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.8320038872008162,1.7801562629556353,0.16598870580187358,0.34976191579680505
Cytidine 5'-Diphosphocholine (Citicoline) | row_59,Cytidine 5'-Diphosphocholine (Citicoline),Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.9494027768687445,1.9310730985311366,0.007598824123373916,0.05353201471988788
Aspartate | row_60,Aspartate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.2970269212306391,1.2286099065534704,0.03215156102719046,0.1276161887629652
Deoxycarnitine | row_61,Deoxycarnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.18108130841059378,1.1337333067081938,0.1675008824898188,0.35137962904530873
Cytidine | row_62,Cytidine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.08136400867660853,0.9451636109316275,0.79349362988662,0.8833230974209543
Pseudouridine | row_63,Pseudouridine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.44551515055711377,1.3618002947462178,0.08409956690371143,0.23627973558661783
Butyryl-L-carnitine;Isobutyryl-L-carnitine,Butyryl-L-carnitine;Isobutyryl-L-carnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.04956380759507795,1.0349519634269118,0.7440752575209957,0.8471704670817759
Aspartate | row_65,Aspartate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.2825360986973564,1.2163311821673632,0.003130299849520114,0.03993247375604037
Oleoyl-L-carnitine,Oleoyl-L-carnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.20307357618306554,1.1511481973802573,0.44525004507993926,0.6273373769484517
Riboflavin,Riboflavin,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.13120320223435122,1.0952067187627492,0.8386341095123353,0.9087440609134803
Proline betaine,Proline betaine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.1518941656324415,1.1110272220489845,0.30059824876190666,0.501603266505974
D-Glucuronic acid;D-(+)-Galacturonic acid,D-Glucuronic acid;D-(+)-Galacturonic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.18632514696754754,1.1378616442075966,0.17978349393288715,0.36419660573529067
6-Oxopiperidine-2-carboxylic acid | row_70,6-Oxopiperidine-2-carboxylic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4443531714412714,1.3607039116680302,0.005990284808160816,0.0499652326598555
Succinic acid,Succinic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4745277671382908,1.389463336704421,0.019631680532296265,0.08996265253634793
D-Pantothenic acid | row_72,D-Pantothenic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.6371966386954995,1.5553040445717465,0.0016192642422646715,0.030571708893956998
Docosahexaenoic acid | row_73,Docosahexaenoic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.0037052892392246406,0.9974349844991156,0.9919907081058211,0.9964667642357556
4-Guanidinobutanoate | row_74,4-Guanidinobutanoate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.004433648979819793,0.9969315460672812,0.9695159700794851,0.9862317626670624
Cytidine 5'-Diphosphocholine (Citicoline) | row_75,Cytidine 5'-Diphosphocholine (Citicoline),Baseline_4N_C_vs_2N_C,2N_C,4N_C,1.3902941086068132,2.6213211372234535,0.009056083155454165,0.058554400676361175
4-Hydroxyphenyl-2-propionic acid;Desaminotyrosine,4-Hydroxyphenyl-2-propionic acid;Desaminotyrosine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.9187706722075006,1.8905036990938202,0.0010384540900795413,0.02339909632525104
Chenodeoxycholic acid (CDCA);Deoxycholate (DCA),Chenodeoxycholic acid (CDCA);Deoxycholate (DCA),Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.07588842459085932,0.9487576874962391,0.5944878529735796,0.7432377161011073
L-Valine | row_78,L-Valine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.49380408969545186,0.7101501073275535,0.39592278591104163,0.5876589778302254
Coenzyme A,Coenzyme A,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.2202907366553788,1.1649683310686816,0.07617438872422583,0.22331870483127075
Trimethylacetic acid;Pentanoate,Trimethylacetic acid;Pentanoate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.7476070869081539,1.6790056521306687,0.005925333483885799,0.0499652326598555
N-Acetylmuramate,N-Acetylmuramate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.07031965024144249,1.0499492895146432,0.6510399242697504,0.7924311194781753
Ectoine,Ectoine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.04948471018605716,0.9662813956482309,0.6900271640815204,0.8183236719760745
Nicotinamide,Nicotinamide,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.21905522362666474,1.163971088152431,0.48790593619264033,0.6598613234467801
Uridine 5'-monophosphate | row_84,Uridine 5'-monophosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.6417746902411992,0.6409240491832227,0.12740286750317897,0.3052495099568552
4-Guanidinobutanoate | row_85,4-Guanidinobutanoate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.11975128812643021,0.920346299068548,0.3591314527941141,0.5575988346013878
Citrulline | row_86,Citrulline,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.6245049116404537,1.5416816771049975,0.00550318731339708,0.0499652326598555
Pipecolate,Pipecolate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.21605624816884017,1.1615540180125474,0.6126647964257635,0.7589968081704997
O-Phosphorylethanolamine | row_88,O-Phosphorylethanolamine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,1.1202219942628453,2.1738041927807488,2.2051968422364316e-05,0.0017896943865177626
5-Oxo-D-Proline;5-Oxo-L-Proline,5-Oxo-D-Proline;5-Oxo-L-Proline,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.14775417907135946,1.1078435662242474,0.38401377123947306,0.5782534231530253
Glycine | row_90,Glycine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.10305562395724976,1.0740458812935478,0.33622344317180536,0.5379575090748886
Taurine | row_91,Taurine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.017276892510700748,0.9880959907415862,0.7819124006171896,0.8766333802644026
L-Histidine,L-Histidine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.022298720532528904,0.9846625402245452,0.9149782445978873,0.9470827444083395
N-Acetylcysteine,N-Acetylcysteine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.34058337617510404,1.266268525829635,0.005555004393969236,0.0499652326598555
Pseudouridine | row_94,Pseudouridine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4042198967148565,1.3233731341123447,0.13078099844025992,0.31019412695378235
N-Acetyl-L-Leucine | row_95,N-Acetyl-L-Leucine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.20596459990996863,1.1534573017858443,0.08884602862877736,0.244651784778305
N-Acetyl-L-Methionine | row_96,N-Acetyl-L-Methionine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.36387568292260397,1.2868783521750298,0.0003358880108430514,0.011324224365565733
(S)-Dihydroorotate,(S)-Dihydroorotate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.03723959033620616,0.9745177779537456,0.822795709849651,0.9031618024396169
Oxalic acid,Oxalic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.07124192842031718,0.9518182828001271,0.7419284420902121,0.8471704670817759
Taurine | row_99,Taurine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.04898696605516761,0.9666148298512502,0.5050739376341714,0.6701164165533259
3-(2-Hydroxyphenyl)propanoate,3-(2-Hydroxyphenyl)propanoate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,1.1475069784221574,2.2153075148856325,1.2527960553459913e-05,0.0017896943865177626
N-Formylphenylalanine | row_101,N-Formylphenylalanine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.3064400926542028,1.2366524429578918,0.0031207936360814173,0.03993247375604037
Docosadienoate (22:2n6),Docosadienoate (22:2n6),Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.9975586127088683,1.9966183806289788,0.006576288105911363,0.0509950178934732
Trans-4-Hydroxy-L-Proline,Trans-4-Hydroxy-L-Proline,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.3326415160893319,1.2593170233133721,0.024401877212509533,0.10283648253843303
D-Pantothenic acid | row_104,D-Pantothenic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.5660922135838895,1.4805079254680167,1.378626186436471e-06,0.0006507115599980143
Erythronic acid,Erythronic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.09202693955004193,0.9382036771912015,0.7367933063535524,0.8461470574181916
Glyceraldehyde 3-phosphate | row_106,Glyceraldehyde 3-phosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.3547131544856974,0.7820251147223604,0.0366721685875591,0.1341803377777356
Uridine 5'-monophosphate | row_107,Uridine 5'-monophosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.6195566103255317,0.6508709319493615,0.1368560695357408,0.31070830152932766
Bilirubin,Bilirubin,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.101162309547572,0.9322815947501862,0.4508237159990388,0.6302085681496312
"L,L-Cyclo(leucylprolyl)","L,L-Cyclo(leucylprolyl)",Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.1466592004785774,1.1070030526545698,0.4216868216055217,0.603139938781231
Stearoyl-L-carnitine,Stearoyl-L-carnitine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.6142943612318348,1.530809077597909,0.048302581401466545,0.16055505930628317
Biotin | row_111,Biotin,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.48583634684746,1.4003974567813642,0.021983708820148287,0.09760141807534872
O-Phosphorylethanolamine | row_112,O-Phosphorylethanolamine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,1.0019592375932582,2.002717925135456,0.0022688741685811006,0.03674341812412468
Docosapentaenoic acid,Docosapentaenoic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.08984556476449157,1.0642562516103808,0.8584628296043928,0.9139320163932689
11Z-Eicosenoic acid,11Z-Eicosenoic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.8287113760834011,1.7760982319626297,0.01560770057780017,0.08007428992088782
Hydroxycotinine,Hydroxycotinine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.052156105220404925,1.0368132821842473,0.867382099366097,0.9158934024626348
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_116,3-Methyl-L-Histidine;1-Methyl-L-Histidine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.42971080090838143,1.3469635408101202,0.1320508429709865,0.31070830152932766
Methylguanidine,Methylguanidine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.08711895966347427,0.941400836670603,0.595220035352158,0.7432377161011073
Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.03286731067194282,1.0230433728001551,0.7043371815625807,0.828558632911164
Xanthosine 5'-monophosphate | row_119,Xanthosine 5'-monophosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.507116168088956,1.4212064763698444,0.06316543776999,0.1911159399194569
"NG,NG'-Dimethyl-L-arginine","NG,NG'-Dimethyl-L-arginine",Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4542401028168115,1.370060975569739,0.00673329299300341,0.05109326535149308
L-Anserine | row_121,L-Anserine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.15517887874340275,0.8980210209860846,0.5541149605737887,0.7156521270448027
"N6,N6,N6-Trimethyl-L-lysine","N6,N6,N6-Trimethyl-L-lysine",Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.15979225660687035,1.1171262639415718,0.3491260435832404,0.5492916419042982
Creatine | row_123,Creatine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.13098748410627792,1.0950429708642715,0.12380178900637272,0.29968425958531664
Dihomo-gamma-Linolenic acid,Dihomo-gamma-Linolenic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.15081822081689822,1.1101989400507963,0.7100169706382804,0.8307639134892356
D-Mannose 6-phosphate | row_125,D-Mannose 6-phosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.5719414014730155,1.4865226045159532,0.08054199592755512,0.23149031495973516
Ophthalmic acid | row_126,Ophthalmic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.1855014113699518,1.1372121447766304,0.5667284927648544,0.7229617529324629
Biotin | row_127,Biotin,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4944476248625449,1.4087812615464583,0.0022575026572313494,0.03674341812412468
NADPH | row_128,NADPH,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4052009433412813,1.3242733467263355,0.02383592399137433,0.10283648253843303
5-Hydroxyhexanoic acid,5-Hydroxyhexanoic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.2806439369069089,1.214736952810078,0.0958055931078149,0.254046291836453
5'-Methylthioadenosine | row_130,5'-Methylthioadenosine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.19366499644596047,1.143665375526589,0.0171447355834799,0.08345362321665983
S-Hexyl-Glutathione,S-Hexyl-Glutathione,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.12716288475803772,1.0921438452226295,0.740700670178344,0.8471704670817759
Formyl-l-methionyl peptide | row_132,Formyl-l-methionyl peptide,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.1619574098514569,1.1188040720631147,0.05404468387508537,0.17592476406234683
L-Anserine | row_133,L-Anserine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.10135572195766329,0.9321566184116277,0.41498356727829416,0.599214148046436
Alpha-Ketoglutaric acid;Oxoglutaric acid,Alpha-Ketoglutaric acid;Oxoglutaric acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.017382757775443736,0.9880234867107199,0.9005107848175085,0.9402381523051877
Glycerol,Glycerol,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.5881755088132508,1.503344353952359,0.007389604785863761,0.05349928066570836
Glyceraldehyde 3-phosphate | row_136,Glyceraldehyde 3-phosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.14344276080578666,0.9053560880385954,0.057032296811321,0.18066606775129873
Methylcysteine | row_137,Methylcysteine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.21681196382805723,0.86046477347866,0.3444159364455098,0.5445768508996093
Trans-4-Hydroxyl-L-Proline,Trans-4-Hydroxyl-L-Proline,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.14607791696593964,1.106557114332393,0.15879430502632544,0.3422416071800256
NADPH | row_139,NADPH,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4539564350154457,1.369791615817285,0.001118044294335067,0.02398713213300689
Adenosine 5'-diphosphate | row_140,Adenosine 5'-diphosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.4665244618490796,0.7237059500811395,0.13429224193423372,0.31070830152932766
L-Alanine;D-Alanine | row_141,L-Alanine;D-Alanine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.12217542667849912,1.0883747761966744,0.11004658466945683,0.277764641518629
Inosine 5'-phosphate | row_142,Inosine 5'-phosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.964533767701635,1.9514327797862365,0.312219543437087,0.5165992486914287
N-Formylphenylalanine | row_143,N-Formylphenylalanine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.19764198412032385,1.1468223961059305,0.0026738343733838615,0.038210325594707224
Thymidine,Thymidine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.598501757360907,1.5141433078806628,0.18911919240458064,0.3798479098509024
Homovanillate;3-(4-Hydroxyphenyl)lactate,Homovanillate;3-(4-Hydroxyphenyl)lactate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4768828341706275,1.39173336017131,0.003014104690178272,0.03993247375604037
L-Cysteic acid,L-Cysteic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.1122567232114946,0.9251397875674118,0.1458595593098758,0.32021261392679706
D-Ornithine;L-Ornithine,D-Ornithine;L-Ornithine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.2948166182663883,0.8151759432649816,0.24622760153144305,0.45221567285152187
Adenosine 5'-diphosphate | row_148,Adenosine 5'-diphosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.42240295669337513,0.7461807480666444,0.19616986791064492,0.3883169663325459
2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,2-Hydroxyhexadecanoic acid;3-Hydroxyhexadecanoic acid;16-Hydroxy hexadecanoic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.14495474482929893,1.1056959687589338,0.2935464227985401,0.49660900201043345
N-Acetyl-L-Leucine | row_150,N-Acetyl-L-Leucine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.1902305670245923,1.140946043738911,0.005342648768740081,0.0499652326598555
Cytosine,Cytosine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.03831851296782318,0.9737892551565456,0.8341435138510228,0.9083755258064765
O-Succinyl-L-Homoserine | row_152,O-Succinyl-L-Homoserine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.14688539244497534,0.9031982572845151,0.49892652171449603,0.6690151086626197
5'-Methylthioadenosine | row_153,5'-Methylthioadenosine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.4010786466924472,1.320494824155391,0.035528842283944345,0.1320442012442656
N-Methylalanine | row_154,N-Methylalanine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.03724196153079973,0.9745161762504598,0.8924855884216092,0.9361182171888879
L-Proline | row_155,L-Proline,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.13904015683074178,1.1011722483538597,0.13370795460669604,0.31070830152932766
5'-Methylthioadenosine | row_156,5'-Methylthioadenosine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.24976079400592255,1.1890099549096613,0.01818879640855193,0.08671830206905566
N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,N-Methylalanine;3-Aminoisobutanoate;2-Amino-2-Methylpropanoate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.22220781782256083,1.1665173925778651,0.16597886226209568,0.34976191579680505
Petroselinic acid;Elaidic acid;Oleate | row_158,Petroselinic acid;Elaidic acid;Oleate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.023838305586338038,1.0166607215785899,0.947727272447503,0.9756033204280424
3-Methyl-L-Histidine;1-Methyl-L-Histidine | row_159,3-Methyl-L-Histidine;1-Methyl-L-Histidine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.07656188974263145,1.0545020426494156,0.6351557410596771,0.7807122650525197
N-Formylphenylalanine | row_160,N-Formylphenylalanine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.1509765427117955,1.1103207803841582,0.1375805826687065,0.31070830152932766
Adenosine triphosphate,Adenosine triphosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.14492211797220733,1.1056709634907282,0.6530841217733268,0.7924311194781753
Nicotinate | row_162,Nicotinate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.08362279207618428,0.9436849550851861,0.3827741543919007,0.5782534231530253
Inosine 5'-phosphate | row_163,Inosine 5'-phosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.80615767130843,1.7485483282163325,0.2954497008661402,0.49804378146006495
Malate,Malate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.18848137019218214,1.1395635410130407,0.0256049884985686,0.10695181036570248
O-Phospho-L-Serine | row_165,O-Phospho-L-Serine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.20463322369225878,0.8677592695190658,0.25651572226622743,0.4584219794974595
L-Asparagine | row_166,L-Asparagine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.11926118422537613,1.086178479308104,0.19678121047884625,0.3883169663325459
N-Formylphenylalanine | row_167,N-Formylphenylalanine,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.07417991508610555,1.0527624340365238,0.41345133877130735,0.599214148046436
Hydroxyisocaproic acid,Hydroxyisocaproic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.3101055974914111,1.2397984431733893,0.01409063905786248,0.07644576592311599
Palmitoleic acid,Palmitoleic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.3738875369985273,0.7717002418520127,0.3899706275064261,0.5824100120561958
3-(4-Hydroxyphenyl)pyruvate,3-(4-Hydroxyphenyl)pyruvate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.15957441765080915,0.8952891343988283,0.036563433702183595,0.1341803377777356
3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,3-Methylglutaric acid;2-Methylglutaric acid;Adipic acid,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.2678342700560492,1.203999063601467,0.2737554116406445,0.47679909333721104
Uridine triphosphate | row_172,Uridine triphosphate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.35845582421687183,1.28205292899172,0.03231355917637368,0.1276161887629652
"2,4-Dihydroxypteridine","2,4-Dihydroxypteridine",Baseline_4N_C_vs_2N_C,2N_C,4N_C,0.46724730187944985,1.3824691643831855,0.019329927423224137,0.08944829160550777
4-Acetamidobutanoate | row_174,4-Acetamidobutanoate,Baseline_4N_C_vs_2N_C,2N_C,4N_C,-0.11143351264163925,0.9256678285975235,0.3268181438344321,0.529725747934587
