Feature_ID,Metabolite,FDR_BH_Baseline_4N_C_vs_2N_C,FDR_BH_Gem_response_2N_G_vs_2N_C,FDR_BH_Gem_response_4N_G_vs_4N_C,FDR_BH_Treated_4N_G_vs_2N_G,fold_change_Baseline_4N_C_vs_2N_C,fold_change_Gem_response_2N_G_vs_2N_C,fold_change_Gem_response_4N_G_vs_4N_C,fold_change_Treated_4N_G_vs_2N_G,log2FC_Baseline_4N_C_vs_2N_C,log2FC_Gem_response_2N_G_vs_2N_C,log2FC_Gem_response_4N_G_vs_4N_C,log2FC_Treated_4N_G_vs_2N_G,p_value_Baseline_4N_C_vs_2N_C,p_value_Gem_response_2N_G_vs_2N_C,p_value_Gem_response_4N_G_vs_4N_C,p_value_Treated_4N_G_vs_2N_G,p_ploidy,p_treatment,p_interaction_x,F_ploidy,F_treatment,F_interaction,FDR_ploidy,FDR_treatment,FDR_interaction,oneway_F,oneway_p,oneway_FDR_BH,log2FC_2N_G_vs_C,FC_2N_G_vs_C,log2FC_4N_G_vs_C,FC_4N_G_vs_C,Differential_response_delta_log2FC_2N_minus_4N,p_interaction_y,FDR_interaction_BH,p_interaction,Order_category_2fold_p05,Response_category_2fold_p05,cat_order
Methylguanidine,Methylguanidine,0.7432377161011073,0.41067505243289215,0.16944043202149855,0.07165888916660022,0.941400836670603,0.8632741537243677,1.260839518727042,1.3749460385396612,-0.08711895966347427,-0.21210929978394333,0.33438465927401495,0.459374999394484,0.595220035352158,0.2610222790887026,0.054924546820528136,0.02380444363511211,0.10876405317682594,0.5797789767037577,0.025769225620607815,3.001896379778893,0.3238844429697033,6.469681824057533,0.18204479822504202,0.682635420316005,0.11406738168803245,3.265154215602019,0.05924468867710867,0.08789834932150349,-0.21210929978394333,0.8632741537243677,0.33438465927401495,1.260839518727042,-0.5464939590579583,0.025769225620607815,0.11406738168803245,0.025769225620607815,No strong response,No strong response,99
Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,Ursodeoxycholic acid;Chenodeoxycholic acid (CDCA);Deoxycholate;Isoursodeoxycholic acid,0.828558632911164,0.07352585204796638,0.7315639956133105,0.07285077722901588,1.0230433728001551,0.7969246697421685,1.0475441376326424,1.344773387511587,0.03286731067194282,-0.3274847367013862,0.06701103227996086,0.4273630796532899,0.7043371815625807,0.02301115360451974,0.6199694878078903,0.02462383450836749,0.015308262179043925,0.13579738915261774,0.032212868782038426,7.982399560592001,2.55688178816871,5.864994053660237,0.037010526363688616,0.22102195751736403,0.1336721941675902,5.46809180080711,0.01330644509577023,0.025325169698401404,-0.3274847367013862,0.7969246697421685,0.06701103227996086,1.0475441376326424,-0.3944957689813471,0.032212868782038426,0.1336721941675902,0.032212868782038426,No strong response,No strong response,99
Xanthosine 5'-monophosphate | row_119,Xanthosine 5'-monophosphate,0.1911159399194569,0.5470121951644618,0.4820597083783638,0.11580437315087175,1.4212064763698444,0.8902398284883731,0.8511482913677852,1.3587995339379746,0.507116168088956,-0.16773404784096613,-0.23251758743788642,0.4423326284920357,0.06316543776999,0.38939851181198976,0.314564385975712,0.0461254706617879,0.004669833059793236,0.16972471686241158,0.8170649681757022,12.00946005315785,2.1342565114618863,0.05591260556778208,0.014523374935636947,0.26179760248058254,0.8869734332137363,4.733209723395894,0.021079653842658252,0.0384154309410606,-0.16773404784096613,0.8902398284883731,-0.23251758743788642,0.8511482913677852,0.06478353959692029,0.8170649681757022,0.8869734332137363,0.8170649681757022,No strong response,No strong response,99
"NG,NG'-Dimethyl-L-arginine","NG,NG'-Dimethyl-L-arginine",0.05109326535149308,0.9017779710544044,0.9535517493974571,0.02667181237903412,1.370060975569739,1.0174913158230716,1.0040977013285395,1.3520263562512045,0.4542401028168115,0.025016481299921622,0.0058996541137759095,0.4351232756306658,0.00673329299300341,0.8311231099410507,0.931329145068279,0.005424775399125584,1.6943300464268297e-05,0.8149701206960648,0.8848608686070959,47.357822274055785,0.057227350595580734,0.021880884159203185,0.00012303442798668673,0.8762321115456551,0.9322641294253331,15.81231016960361,0.0001805905114306095,0.0006874090435100619,0.025016481299921622,1.0174913158230716,0.0058996541137759095,1.0040977013285395,0.019116827186145713,0.8848608686070959,0.9322641294253331,0.8848608686070959,No strong response,No strong response,99
L-Anserine | row_121,L-Anserine,0.7156521270448027,0.5092052779544408,0.4372346234017045,0.2725191123262261,0.8980210209860846,0.8477821392000235,1.243857209913435,1.3175671790648813,-0.15517887874340275,-0.2382345224068132,0.31482087905896705,0.3978765227223775,0.5541149605737887,0.35061804096439253,0.2732716396260653,0.16570547719836207,0.4977454325318922,0.8290766294388677,0.13706247716905806,0.48890575483952986,0.04868518765095219,2.5388164585088537,0.5997324404567529,0.8853487988577955,0.34882790258284085,1.0254691336664328,0.41584662482742296,0.4607502509824968,-0.2382345224068132,0.8477821392000235,0.31482087905896705,1.243857209913435,-0.5530554014657802,0.13706247716905806,0.34882790258284085,0.13706247716905806,No strong response,No strong response,99
"N6,N6,N6-Trimethyl-L-lysine","N6,N6,N6-Trimethyl-L-lysine",0.5492916419042982,0.13956276791051817,0.3259902133986669,0.03537993350890787,1.1171262639415718,0.7515841997312664,0.9026915563834149,1.3417265107951633,0.15979225660687035,-0.4119933570396519,-0.1476949821451683,0.42409063150135395,0.3491260435832404,0.05706697925154663,0.16890136749995044,0.008344180188004202,0.00739455319060657,0.009471436492302079,0.17099104239629845,10.349546689669577,9.50960220550146,2.1206003002348126,0.02041069652611872,0.02525716397947221,0.39601259733462457,7.326583065135442,0.00474816253835377,0.010826728106777678,-0.4119933570396519,0.7515841997312664,-0.1476949821451683,0.9026915563834149,-0.2642983748944836,0.17099104239629845,0.39601259733462457,0.17099104239629845,No strong response,No strong response,99
Creatine | row_123,Creatine,0.29968425958531664,0.02563523947922646,0.13870372002776588,0.008916820837508771,1.0950429708642715,0.7706809637187759,0.9462810000669915,1.3445490499540764,0.13098748410627792,-0.3757943389186522,-0.07965943647555918,0.42712238654937096,0.12380178900637272,0.0037475244153953938,0.03908388721121369,0.0011334941742595895,2.7153310260501863e-05,0.00017414097963045115,0.00456878680234653,42.948930767744734,28.602339830406223,12.09183304393544,0.00018847591827877763,0.0009681663554797788,0.03844736108413092,27.88103454736244,1.080683132798675e-05,7.501212333543744e-05,-0.3757943389186522,0.7706809637187759,-0.07965943647555918,0.9462810000669915,-0.29613490244309304,0.00456878680234653,0.03844736108413092,0.00456878680234653,No strong response,No strong response,99
Dihomo-gamma-Linolenic acid,Dihomo-gamma-Linolenic acid,0.8307639134892356,0.26419589637402335,0.19511435167548544,0.5563373793536068,1.1101989400507963,1.6438196270491072,1.8474532249447668,1.2477285088808792,0.15081822081689822,0.7170520037409354,0.8855378377167611,0.31930405479272395,0.7100169706382804,0.14049400421584718,0.0706653924084586,0.4226627653994318,0.38090418600121706,0.009173632504042564,0.7500283664756654,0.8275019346760505,9.615948516480078,0.10628552996144547,0.4846004738344325,0.024602014442659602,0.8571237518743461,3.5165786603725366,0.049033367959984205,0.07482997594066776,0.7170520037409354,1.6438196270491072,0.8855378377167611,1.8474532249447668,-0.16848583397582573,0.7500283664756654,0.8571237518743461,0.7500283664756654,No strong response,No strong response,99
D-Mannose 6-phosphate | row_125,D-Mannose 6-phosphate,0.23149031495973516,0.5892820358882971,0.758709537865885,0.09772118556022275,1.4865226045159532,1.1618523485228638,1.0436540283033642,1.3352947182484034,0.5719414014730155,0.21642673863176043,0.061643537220970046,0.41715820006222515,0.08054199592755512,0.4307252169098782,0.6558336683247481,0.03561026253465744,0.004190138362833801,0.34134029201316085,0.5914032991093299,12.420688264950641,0.9816908510842267,0.3041678151228643,0.01346095925092706,0.45256353323093235,0.7860527661218099,4.568848977052634,0.023476556807098252,0.041814848350756134,0.21642673863176043,1.1618523485228638,0.061643537220970046,1.0436540283033642,0.15478320141079038,0.5914032991093299,0.7860527661218099,0.5914032991093299,No strong response,No strong response,99
Ophthalmic acid | row_126,Ophthalmic acid,0.7229617529324629,0.7038066588453674,0.2723262246242073,0.19442394862191756,1.1372121447766304,1.1381600722867071,1.3198429135610232,1.318743669757618,0.1855014113699518,0.18670347438783708,0.40036623161972784,0.39916416860184256,0.5667284927648544,0.550221731173603,0.11770031742232688,0.09854793084142414,0.13025368648027527,0.1288265113745819,0.5637887244388193,2.6386044771569575,2.6603488046864294,0.3523845815565689,0.20770182438746598,0.21260878800280647,0.766882645346175,1.8837792878000008,0.18615445766203725,0.23327854676951792,0.18670347438783708,1.1381600722867071,0.40036623161972784,1.3198429135610232,-0.21366275723189077,0.5637887244388193,0.766882645346175,0.5637887244388193,No strong response,No strong response,99
Biotin | row_127,Biotin,0.03674341812412468,0.022470397192219885,0.011139603013708433,0.04014273197921713,1.4087812615464583,0.6734660963798326,0.6403966417086572,1.3396053545175224,0.4944476248625449,-0.5703227755039286,-0.64296235262184,0.42180804774463354,0.0022575026572313494,0.0029040131964521458,0.0003776136614816418,0.010460923799668873,4.1339059587954795e-05,2.569340389418589e-06,0.6281611379009929,39.3025405891155,68.91488258942243,0.24702100624422949,0.0002622783181892311,4.238373042230587e-05,0.8123070057240237,36.15481472826102,2.7403070696210403e-06,2.4873556478098675e-05,-0.5703227755039286,0.6734660963798326,-0.64296235262184,0.6403966417086572,0.07263957711791136,0.6281611379009929,0.8123070057240237,0.6281611379009929,No strong response,No strong response,99
NADPH | row_128,NADPH,0.10283648253843303,0.030974599089099136,0.14485981120126248,0.2764815644901005,1.3242733467263355,0.6488743718664854,0.6367408834483169,1.2995103787133233,0.4052009433412813,-0.6239889088497925,-0.6512216960581831,0.3779681561328907,0.02383592399137433,0.005755268887374197,0.043580705912244215,0.17033275171041,0.012434997711442736,0.0004465288478313409,0.920335437243813,8.62752666961847,22.87383871412451,0.01043180374911299,0.031386732191449045,0.0020182354892205653,0.9573716814754839,10.503932395830741,0.0011272784562835504,0.0030404310363762047,-0.6239889088497925,0.6488743718664854,-0.6512216960581831,0.6367408834483169,0.02723278720839062,0.920335437243813,0.9573716814754839,0.920335437243813,No strong response,No strong response,99
5-Hydroxyhexanoic acid,5-Hydroxyhexanoic acid,0.254046291836453,0.936709263414899,0.4239584663999483,0.03065089262927665,1.214736952810078,0.9876547023979397,1.0770598345712046,1.3246981746399884,0.2806439369069089,-0.01792135086040858,0.10709839903841356,0.40566368680573106,0.0958055931078149,0.899002746455401,0.26317760732030687,0.00655877151601047,0.0008996891187885532,0.5799508549718602,0.4406663126498623,19.165597107533216,0.3235868717637842,0.6359778050063198,0.00342462309732417,0.682635420316005,0.6645191679576198,6.708387261434699,0.006564892263850616,0.013957788957376083,-0.01792135086040858,0.9876547023979397,0.10709839903841356,1.0770598345712046,-0.12501974989882214,0.4406663126498623,0.6645191679576198,0.4406663126498623,No strong response,No strong response,99
5'-Methylthioadenosine | row_130,5'-Methylthioadenosine,0.08345362321665983,0.009159224504768512,0.29714510776449504,0.0574911511917324,1.143665375526589,0.7678047591601891,0.8840102285890026,1.3167564774597307,0.19366499644596047,-0.3811885922754037,-0.17786503222851024,0.3969885564928539,0.0171447355834799,0.0006526375299201607,0.13660442638776688,0.016687050239973175,0.00015101161639392336,0.0002428790966330499,0.08587665649763064,29.551166310016704,26.473777811456962,3.5017440162675713,0.0007127748293793183,0.0012670189619130555,0.24715720650537598,19.84222937924723,6.0504782451760355e-05,0.0002914107889513356,-0.3811885922754037,0.7678047591601891,-0.17786503222851024,0.8840102285890026,-0.20332356004689345,0.08587665649763064,0.24715720650537598,0.08587665649763064,No strong response,No strong response,99
S-Hexyl-Glutathione,S-Hexyl-Glutathione,0.8471704670817759,0.7284914355307591,0.9352735868045992,0.4611201666535161,1.0921438452226295,0.8496043018210836,1.0311788798641022,1.3255531599277468,0.12716288475803772,-0.2351370238956818,0.04429462049242261,0.40659452914614214,0.740700670178344,0.5973012405728894,0.8956433500755907,0.33411673092267474,0.33459096800080557,0.7255098068348405,0.6082727467334231,1.010641014868276,0.12919890500746387,0.27698755155171767,0.4428981338566542,0.8000949271636558,0.79530397910852,0.47227582380915695,0.7072556632935055,0.7369198081115554,-0.2351370238956818,0.8496043018210836,0.04429462049242261,1.0311788798641022,-0.2794316443881044,0.6082727467334231,0.79530397910852,0.6082727467334231,No strong response,No strong response,99
Formyl-l-methionyl peptide | row_132,Formyl-l-methionyl peptide,0.17592476406234683,0.022757747925201154,0.13558046857377595,0.0034992617461327338,1.1188040720631147,0.7881870466386327,0.9221818632204388,1.3090050491870222,0.1619574098514569,-0.3433900550078697,-0.11687680269990963,0.38847066215941695,0.05404468387508537,0.0031824908803089846,0.03734207820887897,0.0002612661400408454,1.4740866961299296e-05,7.997085586226667e-05,0.014021123967929984,48.7274663790906,34.07156547591415,8.252013164902138,0.00011222079364085915,0.0005470470140143459,0.08377177864383484,30.350348339969667,6.937153944943446e-06,5.3677650196939456e-05,-0.3433900550078697,0.7881870466386327,-0.11687680269990963,0.9221818632204388,-0.22651325230796004,0.014021123967929984,0.08377177864383484,0.014021123967929984,No strong response,No strong response,99
L-Anserine | row_133,L-Anserine,0.599214148046436,0.21780015101204386,0.24336843829248506,0.08622011969949629,0.9321566184116277,0.8228460473319414,1.1563160103442862,1.3099262316598763,-0.10135572195766329,-0.2813055640305997,0.20953572677751708,0.3894855688504535,0.41498356727829416,0.10566998852067382,0.10110649115344802,0.030323177690924543,0.12678201175450635,0.6899666677451279,0.016191620130005104,2.69202783616505,0.16702711209094712,7.812413619221856,0.20354118893920747,0.7668163286903322,0.08752244927185802,3.5571561891592918,0.04758307930819186,0.0738789915574558,-0.2813055640305997,0.8228460473319414,0.20953572677751708,1.1563160103442862,-0.4908412908081168,0.016191620130005104,0.08752244927185802,0.016191620130005104,No strong response,No strong response,99
Alpha-Ketoglutaric acid;Oxoglutaric acid,Alpha-Ketoglutaric acid;Oxoglutaric acid,0.9402381523051877,0.032989495133302536,0.11805620631359985,0.1444354595583454,0.9880234867107199,0.5835778044112954,0.7788966295018577,1.3187070478870973,-0.017382757775443736,-0.777003081533362,-0.36049621974620294,0.3991241040117153,0.9005107848175085,0.006524230403032625,0.030264408821918602,0.0660975831877174,0.09529985193904952,0.00016136514351527186,0.07167031178709732,3.2781659356732087,29.106823255681217,3.9024455565839786,0.16238819536184612,0.0009288335090147355,0.22552258109006623,12.095811582646148,0.0006126912153674631,0.0018419761379200163,-0.777003081533362,0.5835778044112954,-0.36049621974620294,0.7788966295018577,-0.416506861787159,0.07167031178709732,0.22552258109006623,0.07167031178709732,No strong response,No strong response,99
Glycerol,Glycerol,0.05349928066570836,0.9511310861928414,0.3243676565502841,0.1444354595583454,1.503344353952359,0.9875057714161024,0.86625687058377,1.3187592550442027,0.5881755088132508,-0.01813891494412445,-0.20713320507725186,0.39918121868012335,0.007389604785863761,0.9209044626909502,0.16511441485869574,0.06525289741718622,0.0005923967960914233,0.3128229477639202,0.39410398429557403,21.324430181246722,1.1100541073704187,0.7813158287592284,0.002431402502218711,0.41946713450162026,0.6141357114213203,7.7386000391255845,0.0038612196707654384,0.008977811254193531,-0.01813891494412445,0.9875057714161024,-0.20713320507725186,0.86625687058377,0.1889942901331274,0.39410398429557403,0.6141357114213203,0.39410398429557403,No strong response,No strong response,99
Glyceraldehyde 3-phosphate | row_136,Glyceraldehyde 3-phosphate,0.18066606775129873,0.07627037571843873,0.017151671565701368,0.032009344881628474,0.9053560880385954,0.8495842776323885,1.223930295226558,1.304276424707693,-0.14344276080578666,-0.23517102694640712,0.2915213965971333,0.38324966273775374,0.057032296811321,0.024076877080608836,0.001235501765325946,0.0071207229079893845,0.013540623648738394,0.5097590831570475,3.661831303642043e-05,8.360252158914525,0.4616252526539013,40.32832291653397,0.033815737366161495,0.618525160026032,0.0017283843753190442,16.383400109367155,0.0001527279410974401,0.0006109117643897604,-0.23517102694640712,0.8495842776323885,0.2915213965971333,1.223930295226558,-0.5266924235435404,3.661831303642043e-05,0.0017283843753190442,3.661831303642043e-05,No strong response,No strong response,99
Methylcysteine | row_137,Methylcysteine,0.5445768508996093,0.026342365763929846,0.4376728371845741,0.23146915832841364,0.86046477347866,0.5447174648393772,0.8221316283529245,1.2986829889306728,-0.21681196382805723,-0.8764199709929628,-0.28255869809823153,0.377049309066674,0.3444159364455098,0.004167964128789831,0.27632734212076926,0.1328986057351697,0.6035040938857914,0.0022771428391344982,0.07150157728156646,0.28450291280080975,14.883673030650714,3.9077722506768007,0.6947656885709599,0.007622776028875768,0.22552258109006623,6.358649398042741,0.007947819564057717,0.016381532027228134,-0.8764199709929628,0.5447174648393772,-0.28255869809823153,0.8221316283529245,-0.5938612728947312,0.07150157728156646,0.22552258109006623,0.07150157728156646,No strong response,No strong response,99
