cancer	drug	correlation
HNSC	Schweinfurthin A	0.495338703908535
HNSC	Zoledronate	0.495475210988177
HNSC	EPZ004777	0.501666183243634
HNSC	Topotecan	0.509913956590221
HNSC	N27922-53-1	0.510182898801313
HNSC	CCT007093	0.5116415551872
HNSC	Alpelisib	0.516564685238518
HNSC	MIM1	0.530879579405057
HNSC	ULK1_4989	0.536011488082017
HNSC	CDK9_5576	0.543037865767282
HNSC	BDILV000379a	0.543980820027791
HNSC	WEHI-539	0.551028967636249
HNSC	765771	0.559114644626023
HNSC	AZD5991	0.559661547041783
HNSC	Olaparib	0.565128560071067
HNSC	CT7033-2	0.568410364490464
HNSC	AZD1332	0.582927442664531
HNSC	AZD5438	0.595390794740701
HNSC	LMP744	0.597682302850001
HNSC	Teniposide	0.625193387160697
HNSC	Sinularin	0.638290603002019
HNSC	YK-4-279	0.640544925058161
HNSC	Dacarbazine	0.644520585363869
HNSC	Elephantin	0.67294465667477
HNSC	JAK_8517	0.682287686550151
HNSC	Bleomycin	0.700657841292438
HNSC	glutathione	0.71718266108302
HNSC	Mitoxantrone	0.717336250211148
HNSC	776928	0.720680649409114
HNSC	Eg5_9814	0.743330762443513
HNSC	Bleomycin (50 uM)	0.753561605916849
HNSC	IGF1R_3801	0.755031814714123
HNSC	GSK-LSD1	0.805512736373884
HNSC	PBD-288	0.823944584220977
HNSC	50869	0.855339175106166
HNSC	Podophyllotoxin bromide	0.863550913268865
HNSC	Vinblastine	0.865988266828541
KIRC	ULK1_4989	-0.805672236439664
KIRC	Entinostat	-0.737633461598821
KIRC	AZD5363	-0.726799205457289
KIRC	GSK2256098C	-0.668915869278117
KIRC	Afuresertib	-0.656794138953144
KIRC	GSK2110183B	-0.646261542625263
KIRC	UMI-77	-0.623350644768034
KIRC	OF-1	-0.618185853040573
KIRC	BEN	-0.61667439873933
KIRC	Romidepsin	-0.615163933201394
KIRC	MIM1	-0.608587427794031
KIRC	Tanespimycin	-0.599225901311308
KIRC	TAF1_5496	-0.598352065741478
KIRC	Venetoclax	-0.582222866120882
KIRC	N-acetyl cysteine	-0.580275219317245
KIRC	Ipatasertib	-0.573050789315322
KIRC	alpha-lipoic acid	-0.56457300908126
KIRC	GSK343	-0.564338922292511
KIRC	GW441756	-0.559458899760577
KIRC	EPZ004777	-0.555039186621853
KIRC	Rapamycin	-0.545442583029824
KIRC	Vinorelbine	-0.533076023463443
KIRC	Entospletinib	-0.532254490938848
KIRC	P22077	-0.529845070147003
KIRC	Savolitinib	-0.528087258274965
KIRC	UNC0638	-0.515535283115605
KIRC	THR-101	-0.51439250695337
KIRC	AZD5582	-0.513074454454837
KIRC	IAP_5620	-0.507764942759062
KIRC	150412	-0.48955643397632
KIRC	Temozolomide	-0.487771787733196
KIRC	ML323	-0.481790100963922
KIRC	AZD4547	-0.479580801283669
KIRC	Telomerase Inhibitor IX	-0.478072588296411
KIRC	GDC0810	-0.475532466498775
KIRC	Luminespib	-0.474692332385998
KIRC	JNK Inhibitor VIII	-0.474253299099005
KIRC	Temsirolimus	-0.473464724588246
KIRC	LMB_AB1	-0.472649767900954
KIRC	Axitinib	-0.469466513675328
KIRC	SB590885	-0.460209782238605
KIRC	Zoledronate	-0.453890960796218
KIRC	AZD1208	-0.453255529950824
KIRC	Paclitaxel	-0.450502210317919
KIRC	GSK626616AC	-0.448714044794818
KIRC	VX-11e	-0.447187484712992
KIRC	LMB_AB3	-0.446581963135872
KIRC	AZD8186	-0.446477651364019
KIRC	LMB_AB2	-0.440418393727624
KIRC	720427	-0.439517450231064
KIRC	Epirubicin	-0.430099071492543
KIRC	Pevonedistat	-0.424464658868476
KIRC	Dacarbazine	-0.417774992864192
KIRC	Docetaxel	-0.416145768185568
KIRC	AZ6102	-0.415844710080951
KIRC	BMS-345541	-0.413244349711202
KIRC	SN-38	-0.413091382145384
KIRC	Buparlisib	-0.411489101261353
KIRC	Dactolisib	-0.408998305278306
KIRC	GSK-LSD1-2HCl 	-0.408485969852512
KIRC	Sabutoclax	-0.406380806825619
KIRC	ZM447439	-0.402211310340011
KIRC	Crizotinib	-0.398222394160548
KIRC	Motesanib	-0.39391637348904
KIRC	5-azacytidine	-0.393669527888877
KIRC	VSP34_8731	-0.393557860109239
KIRC	RVX-208	-0.389157933281568
KIRC	GSK2606414	-0.387609304126693
KIRC	GSK1904529A	-0.374635005673044
KIRC	GSK-LSD1	-0.371529293625831
KIRC	Pyridostatin	-0.371525752478788
KIRC	Oxaliplatin	-0.370286901629669
KIRC	N29087-69-1	-0.369200375719596
KIRC	PRT062607	-0.368749367479368
KIRC	BMS-754807	-0.366526832801399
KIRC	GSK2830371	-0.365458736546005
KIRC	GSK2578215A	-0.356777665865133
KIRC	MK-2206	-0.350716119606203
KIRC	CZC24832	-0.350246459112142
KIRC	Taselisib	-0.350006856687012
KIRC	EHT-1864	-0.349729576647494
KIRC	Topotecan	-0.34645485494616
KIRC	GNE-317	-0.346264420823471
KIRC	Olaparib	-0.342610670363618
KIRC	AZD5991	-0.342276360438504
KIRC	MN-64	-0.342181089793076
KIRC	Pictilisib	-0.3407846428598
KIRC	AZD2014	-0.339575391154252
KIRC	Dihydrorotenone	-0.337435366640974
KIRC	AZ960	-0.33741685118773
KIRC	AZD8055	-0.334100258792043
KIRC	BDOCA000347a	-0.33323700415689
KIRC	Irinotecan	-0.33236677747345
KIRC	GSK2276186C	-0.330193348812263
KIRC	Camptothecin	-0.328702105624651
KIRC	Veliparib	-0.328009295838406
KIRC	Lestaurtinib	-0.325644273827363
KIRC	LY2109761	-0.324421624109841
KIRC	XAV939	-0.322085341250403
KIRC	Alisertib	-0.318133622583757
KIRC	WIKI4	-0.318079206090287
KIRC	Lenalidomide	-0.31459369070671
KIRC	LCL161	-0.314586328170798
KIRC	Talazoparib	-0.313459462341176
KIRC	Cisplatin	-0.311992875343412
KIRC	Mitoxantrone	-0.309382237590412
KIRC	Vorinostat	-0.30735497869541
KIRC	743380	-0.306907066401626
KIRC	Wnt-C59	-0.304844635048199
KIRC	Alpelisib	-0.301857457573055
KIRC	MIRA-1	-0.299737543584231
KIRC	AT13148	-0.294129828160645
KIRC	Doramapimod	-0.29378371003888
KIRC	Gemcitabine	-0.290491167608698
KIRC	Nelarabine	-0.289397645878715
KIRC	Mycophenolic acid	-0.287781284411674
KIRC	Picolinici-acid	-0.286914736387862
KIRC	Uprosertib	-0.28648021985299
KIRC	CDK9_5038	-0.286225717358266
KIRC	Cediranib	-0.28536901938812
KIRC	741909	-0.2838971313074
KIRC	Serdemetan	-0.282792599405396
KIRC	Ribociclib	-0.282388384791906
KIRC	BMS-536924	-0.27918521627172
KIRC	GSK3337463A	-0.279081127292864
KIRC	PCI-34051	-0.276455201814607
KIRC	ICL-SIRT078	-0.272407072987757
KIRC	GSK2830371A	-0.270796960604767
KIRC	AZD5438	-0.270756720910986
KIRC	AZD6738	-0.270411910779977
KIRC	CCT007093	-0.269671710523627
KIRC	PAK_5339	-0.268564185734766
KIRC	PFI3	-0.266966189349954
KIRC	KRAS (G12C) Inhibitor-12	-0.26127094576084
KIRC	Bortezomib	-0.257695798668889
KIRC	776928	-0.2575927942747
KIRC	OSI-027	-0.255432023263862
KIRC	CDK9_5576	-0.254917342342793
KIRC	BDF00022089a	-0.252961159218012
KIRC	THR-102	-0.25262372794372
KIRC	NU7441	-0.248905799740195
KIRC	Schweinfurthin A	-0.247321125416254
KIRC	Ruxolitinib	-0.247050565637925
KIRC	615590	-0.246543681747592
KIRC	Cyclophosphamide	-0.244731487616486
KIRC	Fulvestrant	-0.244370866330342
KIRC	IWP-2	-0.243356319462046
KIRC	LJI308	-0.242968028905682
KIRC	GSK591	-0.242265582280824
KIRC	Mirin	-0.238085964149509
KIRC	Tamoxifen	-0.232766757764684
KIRC	VE821	-0.231294142935137
KIRC	Sepantronium bromide	-0.229565942658736
KIRC	L-Oxonoreleagnine	-0.225645661492622
KIRC	RO-3306	-0.22529150822623
KIRC	Gallibiscoquinazole	-0.223931358939948
KIRC	Acetalax	-0.21455535755873
KIRC	SCH772984	-0.210650068657273
KIRC	A-366	-0.208479967084682
KIRC	Podophyllotoxin bromide	-0.204954675438528
KIRC	Bleomycin (50 uM)	-0.203950040043343
KIRC	AZD7762	-0.198905540651023
KIRC	PBD-288	-0.194891387359374
KIRC	Rucaparib	-0.19197191231422
KIRC	Vismodegib	-0.18950770756362
KIRC	BI-2536	-0.187100946211108
KIRC	765771	-0.186005563346
KIRC	LGK974	-0.185947996702547
KIRC	Dactinomycin	-0.185650456839611
KIRC	ERK_6604	-0.182503887175195
KIRC	THR-103	-0.171927545590888
KIRC	NVP-ADW742	-0.170293150042939
KIRC	Staurosporine	-0.168255353977398
KIRC	PRIMA-1MET	-0.166294924999554
KIRC	Avagacestat	-0.163239629411158
KIRC	123829	-0.16136530939883
KIRC	Sorafenib	-0.15667480165954
KIRC	GSK2801	-0.149498912521714
KIRC	Dabrafenib	-0.148167635559804
KIRC	Cytarabine	-0.142525654973904
KIRC	Linsitinib	-0.140914951789073
KIRC	OTX015	-0.135179407276633
KIRC	BDP-00009066	-0.130533013662891
KIRC	VE-822	-0.128580560586068
KIRC	IGF1R_3801	-0.120465969674397
KIRC	AGI-5198	-0.119978936640468
KIRC	VTP-B	-0.118250937057874
KIRC	Dinaciclib	-0.11740161660244
KIRC	AGI-6780	-0.116856995328255
KIRC	123138	-0.116785875249986
KIRC	EPZ5676	-0.113261997152728
KIRC	Nilotinib	-0.109752597652114
KIRC	PLX-4720	-0.107441407221396
KIRC	Lapatinib	-0.104466039345558
KIRC	MK-8776	-0.100960011009928
KIRC	Ulixertinib	-0.0994000515519289
KIRC	JAK1_8709	-0.098178461562781
KIRC	Afatinib	-0.0941343963452761
KIRC	BDILV000379a	-0.0864852879171684
KIRC	IRAK4_4710	-0.0809670270408925
KIRC	I-BET-762	-0.0806124368751101
KIRC	Ibrutinib	-0.0796876494536449
KIRC	Wee1 Inhibitor	-0.0778178206659592
KIRC	5-Fluorouracil	-0.0774723959056752
KIRC	MG-132	-0.0733944646821483
KIRC	Teniposide	-0.0726159133245141
KIRC	Foretinib	-0.0714972324810175
KIRC	CT7033-2	-0.067494757424772
KIRC	LMP744	-0.061516649936768
KIRC	JAK_8517	-0.0596009444227912
KIRC	YK-4-279	-0.0590662277947594
KIRC	Eg5_9814	-0.0589868502544204
KIRC	50869	-0.0571345352718416
KIRC	Vinblastine	-0.0555417455998582
KIRC	AGK2	-0.0486757417569831
KIRC	729189	-0.044380158628087
KIRC	HKMTI-1-005	-0.0429348149113904
KIRC	Palbociclib	-0.0425587416880821
KIRC	Bromosporine	-0.0418484690325318
KIRC	CPI-637	-0.031813389820723
KIRC	Niraparib	-0.0289856778997617
KIRC	Leflunomide	-0.0247976134192228
KIRC	UNC0379	-0.0182269661565354
KIRC	MK-1775	-0.013802104928507
KIRC	AZD1332	-0.0121722679618682
KIRC	WEHI-539	-0.0120457618094863
KIRC	Bleomycin	-0.0104084494606133
KIRC	Selumetinib	-0.00594836562204607
KIRC	Sinularin	-0.00537136878956693
KIRC	Osimertinib	-0.00325459662341493
KIRC	Nutlin-3a (-)	-0.00275138059464843
KIRC	Dasatinib	0.00328354174704195
KIRC	I-BRD9	0.00733673159544096
KIRC	PFI-1	0.00981750718755364
KIRC	AZD5153	0.0108882166423678
KIRC	Bosutinib	0.0138507591219907
KIRC	N30652-18-1	0.0151052242953551
KIRC	Methotrexate	0.021890111033951
KIRC	SGC0946	0.0228683532253593
KIRC	Trametinib	0.0393156687855966
KIRC	ERK_2440	0.0393962798696918
KIRC	Fludarabine	0.043814984877275
KIRC	JQ1	0.0564629227223581
KIRC	N25720-51-A1	0.0602455146724209
KIRC	Obatoclax Mesylate	0.0695613784883374
KIRC	PD0325901	0.072146711816812
KIRC	630600	0.0751089241688149
KIRC	WZ4003	0.0869245255866761
KIRC	VTP-A	0.0892300597631932
KIRC	AZD3759	0.0971228445416132
KIRC	BPD-00008900	0.0989971146307847
KIRC	AMG-319	0.105116677037198
KIRC	SB216763	0.107644659272822
KIRC	N27922-53-1	0.117495658312958
KIRC	PD173074	0.136621357578335
KIRC	Gefitinib	0.1487089493107
KIRC	POMHEX	0.154771645201651
KIRC	Refametinib	0.159910515165714
KIRC	Sapitinib	0.160368433592107
KIRC	Erlotinib	0.168710690185507
KIRC	667880	0.172992828987291
KIRC	ascorbate (vitamin C)	0.209524512903902
KIRC	Elephantin	0.216437245931159
KIRC	glutathione	0.22233884526713
KIRC	KU-55933	0.241597732897658
KIRC	Navitoclax	0.274822626771817
KIRC	ABT737	0.282676446108992
KIRC	SGC-CBP30	0.345015140141638
KIRC	BIBR-1532	0.409758098562297
LAML	glutathione	-0.898162412328162
LAML	ascorbate (vitamin C)	-0.869785975773361
LAML	JNK Inhibitor VIII	-0.749992366893817
LAML	PBD-288	-0.692075192422566
LAML	LMB_AB1	-0.642755349781883
LAML	Doramapimod	-0.618015644397897
LAML	Cytarabine	-0.611626862203957
LAML	GSK-LSD1-2HCl 	-0.606459535183208
LAML	Entinostat	-0.592445479698396
LAML	AZD6738	-0.581949761137717
LAML	JAK_8517	-0.575861426214102
LAML	LMB_AB2	-0.574800907264427
LAML	LY2109761	-0.560912010283694
LAML	5-azacytidine	-0.545049148901534
LAML	SB216763	-0.538918273678697
LAML	630600	-0.536629777645376
LAML	Topotecan	-0.527398246218132
LAML	GSK591	-0.516492692833515
LAML	Zoledronate	-0.506956025743011
LAML	Docetaxel	-0.504670082739292
LAML	POMHEX	-0.502851933610328
LAML	PCI-34051	-0.498248397749145
LAML	AZ960	-0.497390513883379
LAML	Lapatinib	-0.49352675969023
LAML	Wee1 Inhibitor	-0.477180775579138
LAML	JAK1_8709	-0.476272657205058
LAML	GSK1904529A	-0.474382126455963
LAML	Ribociclib	-0.466698060310062
LAML	741909	-0.460785750288411
LAML	743380	-0.459860206766794
LAML	Palbociclib	-0.458767696152176
LAML	VE821	-0.45542452627481
LAML	Mycophenolic acid	-0.450102838479423
LAML	VE-822	-0.449225856342393
LAML	Temozolomide	-0.445304352568445
LAML	Veliparib	-0.441275226363657
LAML	KRAS (G12C) Inhibitor-12	-0.440898350384875
LAML	BEN	-0.438526043775259
LAML	LCL161	-0.434050575977307
LAML	LMB_AB3	-0.428499523280897
LAML	Vinorelbine	-0.425672280791339
LAML	CCT007093	-0.425434342325965
LAML	SGC0946	-0.423473588917984
LAML	Niraparib	-0.421190170852048
LAML	Dactolisib	-0.418234296475802
LAML	RO-3306	-0.417838957728764
LAML	GSK3337463A	-0.415057291472063
LAML	Leflunomide	-0.411640056305573
LAML	MK-1775	-0.408344722792452
LAML	Sabutoclax	-0.40122138895484
LAML	Olaparib	-0.398084118415652
LAML	CPI-637	-0.395191384685587
LAML	PRIMA-1MET	-0.387066214994714
LAML	MIRA-1	-0.37619972747638
LAML	765771	-0.374602065047864
LAML	GSK2276186C	-0.370731985407246
LAML	Paclitaxel	-0.368713202410328
LAML	WIKI4	-0.367729501796667
LAML	Vismodegib	-0.367265354906811
LAML	VTP-B	-0.362316308619642
LAML	N-acetyl cysteine	-0.361159738215716
LAML	615590	-0.358211464324157
LAML	XAV939	-0.356526917560266
LAML	MK-8776	-0.354589887251726
LAML	KU-55933	-0.349115011588878
LAML	Gemcitabine	-0.349111912174874
LAML	BMS-345541	-0.341868848032215
LAML	Vorinostat	-0.33993299114263
LAML	AZD8055	-0.335639639631035
LAML	GSK2830371A	-0.335596861503795
LAML	BMS-754807	-0.332378278621459
LAML	123829	-0.32824007126482
LAML	WEHI-539	-0.327961572091911
LAML	123138	-0.326429734197384
LAML	N27922-53-1	-0.325875326021896
LAML	MIM1	-0.323938555176927
LAML	UMI-77	-0.323493670582304
LAML	Bleomycin	-0.31727209265121
LAML	CT7033-2	-0.316660509069165
LAML	Dinaciclib	-0.316585499574805
LAML	LMP744	-0.313663068517101
LAML	EPZ004777	-0.307924989987035
LAML	ML323	-0.303951061853146
LAML	Ruxolitinib	-0.303697637396357
LAML	VX-11e	-0.299035408170569
LAML	PLX-4720	-0.296296794400634
LAML	GSK2256098C	-0.294100959447068
LAML	Cisplatin	-0.287421931688797
LAML	Talazoparib	-0.282721187473425
LAML	GSK626616AC	-0.279661263630661
LAML	Alisertib	-0.269425660152986
LAML	UNC0379	-0.264566417072732
LAML	LJI308	-0.264354545934298
LAML	Sepantronium bromide	-0.256352925319798
LAML	Dacarbazine	-0.256351143476822
LAML	YK-4-279	-0.254113159764161
LAML	Luminespib	-0.252557622380024
LAML	AZD5153	-0.252335887815073
LAML	Mirin	-0.249913892317166
LAML	PRT062607	-0.247493880960629
LAML	Elephantin	-0.247292196212595
LAML	AZ6102	-0.247001941472051
LAML	L-Oxonoreleagnine	-0.246850986973974
LAML	AZD2014	-0.244360171560635
LAML	BI-2536	-0.241974987218186
LAML	MK-2206	-0.240563704128214
LAML	MG-132	-0.236119791714169
LAML	THR-101	-0.236062444551951
LAML	Irinotecan	-0.229369818102459
LAML	Tanespimycin	-0.229324227884715
LAML	EPZ5676	-0.227983159262093
LAML	Dactinomycin	-0.221444035967877
LAML	667880	-0.221344999841864
LAML	Gefitinib	-0.217532789149799
LAML	Erlotinib	-0.216035837666168
LAML	Ibrutinib	-0.214735538984474
LAML	Uprosertib	-0.209920764000086
LAML	Sinularin	-0.209896457844027
LAML	Afatinib	-0.209434488697244
LAML	Telomerase Inhibitor IX	-0.209082552462194
LAML	ICL-SIRT078	-0.208216647745067
LAML	Linsitinib	-0.200773437582572
LAML	AZD3759	-0.200597715152905
LAML	Mitoxantrone	-0.197585372236513
LAML	Pictilisib	-0.195748411498398
LAML	IRAK4_4710	-0.19270115268418
LAML	150412	-0.192499492402785
LAML	Teniposide	-0.189823733772257
LAML	Bleomycin (50 uM)	-0.189742109708185
LAML	Ulixertinib	-0.189417114625936
LAML	RVX-208	-0.187797407278758
LAML	Alpelisib	-0.187772577707473
LAML	Bortezomib	-0.187429417197182
LAML	50869	-0.186852199302886
LAML	Afuresertib	-0.185059541879806
LAML	Acetalax	-0.184734232478884
LAML	Crizotinib	-0.184322355313662
LAML	MN-64	-0.183567099159973
LAML	Nelarabine	-0.173518110017805
LAML	729189	-0.1713559643549
LAML	Pyridostatin	-0.16819165842086
LAML	Cyclophosphamide	-0.161633639616067
LAML	Lenalidomide	-0.159325014645363
LAML	GW441756	-0.157378986143428
LAML	Pevonedistat	-0.156842945045716
LAML	Schweinfurthin A	-0.151444382479513
LAML	AZD5363	-0.148809804250671
LAML	BIBR-1532	-0.147094430725728
LAML	N25720-51-A1	-0.147078674280919
LAML	TAF1_5496	-0.145292301458041
LAML	Rapamycin	-0.142413602519553
LAML	AZD1332	-0.139791739849754
LAML	Lestaurtinib	-0.138395409747568
LAML	AZD5582	-0.13623320970521
LAML	Fulvestrant	-0.132099179762261
LAML	Wnt-C59	-0.124146769723335
LAML	PD173074	-0.12227094843008
LAML	BMS-536924	-0.119503654409789
LAML	THR-102	-0.104411791310356
LAML	Ipatasertib	-0.101980604730694
LAML	IGF1R_3801	-0.0999706949569816
LAML	P22077	-0.096661233033344
LAML	BDILV000379a	-0.0943782788120998
LAML	Podophyllotoxin bromide	-0.0927107051682999
LAML	Camptothecin	-0.0923884683051728
LAML	NU7441	-0.0893546071341501
LAML	Epirubicin	-0.0886541732755176
LAML	ZM447439	-0.0848450792453619
LAML	OTX015	-0.0834864713718392
LAML	VSP34_8731	-0.078415231581438
LAML	Buparlisib	-0.0748778299759064
LAML	GSK-LSD1	-0.0708339360661961
LAML	NVP-ADW742	-0.0698803155936245
LAML	I-BET-762	-0.0554569662145439
LAML	Picolinici-acid	-0.0468475705584675
LAML	GNE-317	-0.0435704408081231
LAML	Sapitinib	-0.0432898812161414
LAML	GSK2110183B	-0.03870496660734
LAML	Obatoclax Mesylate	-0.0356594636168951
LAML	BDOCA000347a	-0.0311438324033488
LAML	AGK2	-0.0305301237203865
LAML	N29087-69-1	-0.0280745690755482
LAML	PFI-1	-0.0230720354424672
LAML	SCH772984	-0.0219725598716588
LAML	GSK343	-0.0186414780613805
LAML	BPD-00008900	-0.0167327248648274
LAML	AZD8186	-0.01471615182122
LAML	AGI-5198	-0.0144470413925446
LAML	AMG-319	-0.0140838106769923
LAML	OF-1	-0.00939717185019482
LAML	AZD1208	-0.00782536708768525
LAML	EHT-1864	-0.00518310519611565
LAML	Taselisib	-0.00471361646187079
LAML	VTP-A	-0.0045247304477323
LAML	Vinblastine	-0.000118361529345691
LAML	SB590885	0.0011958274417257
LAML	Staurosporine	0.00334858942329796
LAML	Dabrafenib	0.0081736471930635
LAML	Temsirolimus	0.0108724395121934
LAML	BDF00022089a	0.0134654279030662
LAML	Selumetinib	0.0138090717671352
LAML	Gallibiscoquinazole	0.0143545084316815
LAML	PFI3	0.0221205099389487
LAML	GSK2830371	0.0261508241108568
LAML	Serdemetan	0.0291082790450542
LAML	AZD5438	0.0308806729212974
LAML	AT13148	0.0310253470678881
LAML	ERK_2440	0.0364632785626672
LAML	Trametinib	0.0386131643356945
LAML	Savolitinib	0.0489429121560643
LAML	I-BRD9	0.0515984278907974
LAML	AZD7762	0.0517412592208752
LAML	GSK2578215A	0.05902108871311
LAML	THR-103	0.0708504380587504
LAML	Bosutinib	0.0721603620055346
LAML	Rucaparib	0.0731404891350251
LAML	Avagacestat	0.0815534474760898
LAML	5-Fluorouracil	0.0831584688299099
LAML	720427	0.0881358023863124
LAML	PAK_5339	0.0886219513196796
LAML	Eg5_9814	0.0900919536625781
LAML	PD0325901	0.0973473069590522
LAML	IWP-2	0.102300603583134
LAML	HKMTI-1-005	0.105645557965601
LAML	JQ1	0.10778375045791
LAML	Entospletinib	0.112371836724156
LAML	Oxaliplatin	0.114737840036319
LAML	SGC-CBP30	0.120520742232651
LAML	A-366	0.121090908024442
LAML	AGI-6780	0.123311749254386
LAML	Romidepsin	0.134535518979096
LAML	Refametinib	0.135216480564927
LAML	Foretinib	0.143057212190393
LAML	UNC0638	0.145220749263145
LAML	SN-38	0.146702880744293
LAML	OSI-027	0.147757196100959
LAML	Osimertinib	0.148961154379673
LAML	Dihydrorotenone	0.159904115918643
LAML	Dasatinib	0.161603862930876
LAML	GSK2801	0.163198873315782
LAML	GSK2606414	0.164933334911172
LAML	CZC24832	0.16665948286606
LAML	Nilotinib	0.176210439453584
LAML	ERK_6604	0.186440095842243
LAML	Axitinib	0.18853358110743
LAML	BDP-00009066	0.191783560150271
LAML	Nutlin-3a (-)	0.199598074796204
LAML	ULK1_4989	0.2026489409155
LAML	alpha-lipoic acid	0.210112234779326
LAML	GDC0810	0.226528502360864
LAML	LGK974	0.254084056686746
LAML	Motesanib	0.259283837665865
LAML	776928	0.264331473542878
LAML	AZD4547	0.27293044773368
LAML	IAP_5620	0.279203671242083
LAML	Bromosporine	0.309193333797269
LAML	N30652-18-1	0.323705345020829
LAML	Sorafenib	0.345453453137227
LAML	Tamoxifen	0.358644827632033
LAML	WZ4003	0.414503558682791
LAML	Fludarabine	0.416310022775318
LAML	CDK9_5038	0.432168960371486
LAML	Methotrexate	0.455173583264428
LAML	Navitoclax	0.456665229378418
LAML	ABT737	0.507542690082348
LAML	CDK9_5576	0.544831278666853
LAML	Cediranib	0.548405642455296
LAML	Daporinad	0.568703276748892
LAML	Venetoclax	0.620778627325854
LAML	AZD5991	0.65504281571324
OV	Leflunomide	-0.534754830399184
OV	MK-2206	-0.534419111333542
OV	PD173074	-0.494328049898463
OV	Ibrutinib	-0.459366202137563
OV	Gefitinib	-0.430921464104878
OV	Pictilisib	-0.424932006139673
OV	MK-8776	-0.422042824588266
OV	Alpelisib	-0.397707698261747
OV	Afatinib	-0.39243558555316
OV	Tamoxifen	-0.385089752411888
OV	MK-1775	-0.38292653815211
OV	AZ6102	-0.377241176416134
OV	Taselisib	-0.374235450768264
OV	Serdemetan	-0.370643201302192
OV	GNE-317	-0.35990254449502
OV	AZD8055	-0.358167056330844
OV	WIKI4	-0.356091171409592
OV	glutathione	-0.352523979419829
OV	Osimertinib	-0.352197440114644
OV	Rucaparib	-0.346717360428276
OV	Erlotinib	-0.344072836893764
OV	Lapatinib	-0.33720419074376
OV	AZD8186	-0.333201740663777
OV	Sapitinib	-0.330862451740266
OV	THR-102	-0.327983621215968
OV	P22077	-0.323575067035473
OV	UNC0379	-0.322257746563534
OV	Buparlisib	-0.309999849856205
OV	NU7441	-0.30480479005142
OV	Bosutinib	-0.301440195242904
OV	AZD7762	-0.301180954096627
OV	PFI3	-0.299742136345177
OV	Lestaurtinib	-0.297978038705598
OV	Lenalidomide	-0.287493878443022
OV	LMB_AB3	-0.281592216135244
OV	MG-132	-0.280729510203712
OV	AZD4547	-0.27610177623517
OV	Wee1 Inhibitor	-0.274797891357317
OV	Cisplatin	-0.263127018144908
OV	Refametinib	-0.256525233313799
OV	XAV939	-0.252672600072957
OV	PLX-4720	-0.251070632867949
OV	741909	-0.247628122481342
OV	AZD5363	-0.245646475931228
OV	AZD3759	-0.240600761969002
OV	PBD-288	-0.237140841088682
OV	BDILV000379a	-0.232141968489899
OV	743380	-0.231029901085963
OV	Ipatasertib	-0.22944923546443
OV	A-366	-0.223468735752643
OV	BMS-536924	-0.223322142223694
OV	GW441756	-0.221495754107758
OV	Mitoxantrone	-0.219839939440681
OV	IWP-2	-0.217923165056219
OV	Bleomycin (50 uM)	-0.215219167550191
OV	GSK2110183B	-0.214632718956926
OV	Vismodegib	-0.214276344776167
OV	LJI308	-0.21383155108049
OV	OSI-027	-0.213602941833925
OV	N29087-69-1	-0.212263677356734
OV	Telomerase Inhibitor IX	-0.209427225894995
OV	AZD6738	-0.206625424770713
OV	Cyclophosphamide	-0.204909404711329
OV	JQ1	-0.2035188333647
OV	Afuresertib	-0.198042406972213
OV	BEN	-0.197387929556481
OV	EHT-1864	-0.191539567749562
OV	Motesanib	-0.185715395302563
OV	Venetoclax	-0.183788282245591
OV	Veliparib	-0.181420168203394
OV	Doramapimod	-0.181088559894286
OV	123138	-0.178249578819552
OV	Cediranib	-0.17653637093827
OV	LGK974	-0.172382921223237
OV	LCL161	-0.170395306176106
